Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,314,00:23:29.640,00:23:32.960,وہ شخص جو غسل کرتا ہے اور اپنے ہاتھ کھلے چھوڑ دیتا ہے۔,"bathroom and the door open,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,315,00:23:32.960,00:23:39.520,ہم کیوں دیں کیونکہ ہم دونوں ہی چور ہیں بہن بھائی,why because both of us thief siblings
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,316,00:23:39.520,00:23:43.240,ہم مل کر بوڑھی عورت کی الماری صاف کریں گے۔,together will clean out the old lady's cupboard
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,317,00:23:43.240,00:23:48.840,اور پھر ہم دونوں غائب ہو گئے۔,"and then we both will disappear, for"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,318,00:23:48.840,00:23:51.920,خدا کے لیے جموں بھائی، مجھ پر رحم کریں۔,"God's sake, brother, have mercy on me,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,319,00:23:51.920,00:23:55.400,تم نے مجھے پہلے ہی چور بنا دیا ہے۔,"you have already made me a thief,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,320,00:23:55.400,00:23:57.600,اماں کو بھی نہیں معلوم کہ کون سا گھر کون سا محلہ ہے۔,"even mother used to mention I don't know which house, which locality,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,321,00:23:57.600,00:24:00.680,مجھے ہر چیز کی طرح محسوس ہوتا ہے۔,I feel everything
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,322,00:24:03.000,00:24:07.880,خدا کے لیے جموں بھائی مجھے معاف کر دیں۔,"was a lie, for God's sake, brother, please forgive me,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,323,00:24:07.880,00:24:12.240,مجھے دو میں یہ نہیں کر سکتا تو یہ مت کرو,"I am not doing this work  If you can do it then don't do it, you"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,324,00:24:12.240,00:24:16.200,پاگل لڑکی مجھے سب کچھ کرنا ہے پھر کرو,"crazy girl, I have to do everything, so do it"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,325,00:24:16.200,00:24:17.190,اور,and
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,326,00:24:17.190,00:24:26.800,[موسیقی],[sangeet] I
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,327,00:24:26.800,00:24:31.320,مر گیا,die after
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,328,00:24:31.320,00:24:34.720,اگر میں چوری کر کے بھاگوں گا تو میری گردن پیچھے کر دی جائے گی۔,"stealing and running away, then your neck will be caught behind, that's why"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,329,00:24:38.240,00:24:40.560,تو آپ بھی,you are also
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,330,00:24:40.560,00:24:43.160,چور نہیں,"not a thief,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,331,00:24:43.160,00:24:47.480,ہاں تم ایسا نہ کرو، دیکھو کتنا اچھا ہے۔,"yes you should not do this, look how good a"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,332,00:24:47.480,00:24:51.520,مجھے نوکری مل گئی ہے، حلال کھاؤں، روز حلال کھاؤں,"job I have got, I eat halal, I will eat halal day and"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,333,00:24:51.520,00:24:54.680,رات کو ہڈیاں توڑ کر چند ہزار روپے,"night, after breaking my bones, I will"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,334,00:24:54.680,00:24:58.480,میں تمہیں بائیں ہاتھ کا حلال دوں گا۔,"give a few thousand rupees, I will wipe out the halal of the left hand, they will"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,335,00:24:58.480,00:25:02.760,دیکھو وہ ایک ہی بار میں سب کچھ مٹا کر بھاگ جاتے ہیں۔,"run away after finishing it once,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,336,00:25:02.760,00:25:03.960,میری ساری زندگی,"all my life, I"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,337,00:25:03.960,00:25:08.150,مجھے امید ہے کہ آپ بھی پھنس جائیں گے اور میں بھی,wish you will also get caught and you will get me killed too
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,338,00:25:08.150,00:25:26.680,[موسیقی],"[sangeet],"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,339,00:25:35.480,00:25:37.840,براہ کرم مجھے انہیں دوبارہ لگانے کی اجازت دیں۔,"give me permission, my love, I should lock them up again,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,340,00:25:37.840,00:25:40.400,کیا میں یہ نیا تماشا دیکھنا چھوڑ دوں جو وہ دکھا رہے ہیں۔,see this new drama they
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,341,00:25:56.680,00:26:01.120,فہیم ہمیشہ دیوانہ اور امتی تھا۔,"have started, its result is not going to be good, we are seeing that you both boys are taking undue advantage of the situation and are talking too much to us, why would we do this, I have told you whatever I heard, Faheem was always crazy and"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,342,00:26:01.120,00:26:04.080,بالکل کے لیے,absolutely
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,343,00:26:04.080,00:26:12.720,دیوانہ یہ امت کی کیا کہانی ہے؟,"crazy for Imat, what was the story of Imat,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,344,00:26:15.720,00:26:17.840,بس کیا,"what was a story, it was just"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,345,00:26:17.840,00:26:21.190,ایک اندھا واقعہ,a blind incident
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,346,00:26:21.190,00:26:26.600,[موسیقی],[sangeet]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,347,00:26:38.120,00:26:41.000,ماشااللہ ہماری بیٹی اس لہنگے میں ہے۔,Mashallah our daughter will look like an angel in this lehenga  The
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,348,00:26:41.000,00:26:43.800,میری بیٹی ویسے بھی پری لگتی ہو گی۔,daughter
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,349,00:26:43.800,00:26:47.920,لگتا ہے ماشااللہ کیوں نہیں لیکن بیٹی,"looks like an angel anyway, Mashallah, why not, rather you called the daughter's"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,350,00:26:47.920,00:26:50.520,کہ دادی اور باقی سب کو بلایا گیا تھا۔,"grandmother and everyone, you did not say anything"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,351,00:26:50.520,00:26:52.560,[ __ ] مت کرو میری خاطر یہاں سے چلے جاؤ,"useless, go from here and make"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,352,00:26:52.560,00:26:56.040,میرے لیے چندن کا شربت بنا دو، میرا دل گھبرا رہا ہے۔,"sandalwood sherbet for me, my heart is feeling nervous,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,353,00:26:56.040,00:26:59.320,اپنی تقدیر کی خاطر یہ بھی لے آؤ,"bring it for the sake of fate as well, she has been"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,354,00:26:59.320,00:27:02.880,تو کب سے کام کر رہے ہیں یہ کیسا کام ہے؟,"working for so long, what kind of work is this,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,355,00:27:02.880,00:27:06.280,ارے باورچی کا کام اچھا کھانا ہے۔,"oh, the work is in the kitchen, well"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,356,00:27:06.280,00:27:09.480,اماں جان، بہو آپ نے چنا ہے۔,"Amma Jaan, the daughter-in-law has been chosen by you,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,357,00:27:09.480,00:27:13.200,صفیہ تم ٹھیک کہہ رہی ہو صفیہ بہت اچھی,"Safia, you said it right, Safia cooks very well"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,358,00:27:13.200,00:27:16.400,وہ کھانا پکاتی ہے اور یہ گارگل کرتی ہے، وہ خود اس رائے کو قبول کرتی ہے۔,"and this garra, this thought itself had"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,359,00:27:16.400,00:27:18.680,میں پرجوش تھا کہ لوگ اس کی تعریف کریں گے۔,inspired me that people would be praised for her that
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,360,00:27:18.680,00:27:20.880,کہ مومنی نے بسم اللہ کا گارگل کیا۔,"Mumani has taken the garra of Bismillah,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,361,00:27:20.880,00:27:23.560,ورنہ اس کے برعکس اماں جان کو کیا مسئلہ ہے۔,"otherwise what is the difficulty, Amma Jaan would have put it"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,362,00:27:23.560,00:27:25.840,ہاتھ سے,"with the left hand, yes you are"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,363,00:27:28.640,00:27:33.080,تم ٹھیک کہہ رہی ہو کمارا، تم کیا ہو بہن؟,"right, you are saying waist, you sister, what has"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,364,00:27:33.080,00:27:35.720,میں چلا گیا، میں تمہارا ہوں، اور کچھ نہیں۔,"happened, I have become your sister, if nothing else, I must be just a"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,365,00:27:35.720,00:27:38.320,وہ تم سے صرف ایک سال بڑی ہے، تم مجھے سنو,"year older than you, listen people,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,366,00:27:38.320,00:27:43.240,یہ نیا تماشا، کیا اس کی کمر ڈھیلی ہو گئی ہے؟,"this new drama, her waist has become full, what happened,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,367,00:27:43.240,00:27:45.320,ہو گیا، تم نے خود بتایا کہ کون سی قیامت آ گئی ہے۔,"you yourself said it, what doomsday has come,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,368,00:27:45.320,00:27:48.440,ہاں وہ چلی گئی، میرے شوہر نے اسے گھر سے نکال دیا۔,"yes brother, the husband has thrown her out of the house, she is"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,369,00:27:48.440,00:27:51.480,بھائیوں کے دروازے پر بہنیں پڑی ہیں۔,"lying at the door of the brothers, she is Bhabhi  You will"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,370,00:27:51.480,00:27:54.040,جوتے میں کچل دیا,crush me in your shoes I did
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,371,00:27:54.040,00:27:56.960,میرا یہ کہنا نہیں تھا۔,"n't mean to say this Hey,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,372,00:27:56.960,00:27:59.360,اب مجھے سب کچھ حسین کا مطلب معلوم ہے، وہ وقت تھا۔,now I know what everyone means Hussain's time is upon
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,373,00:27:59.360,00:28:02.000,میرا دکھ بانٹنے والا کوئی نہیں۔,me No one is going to share my grief
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,374,00:28:02.000,00:28:04.960,میرا کوئی دوست نہیں ہے، ہر کسی کے پاس ہے۔,No one is my companion Every person has a
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,375,00:28:04.960,00:28:12.030,اماں اماں کے ہاتھ میں خنجر ہے۔,dagger in his hand Amma Amma
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,376,00:28:12.030,00:28:20.960,[موسیقی],[Music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,377,00:28:20.960,00:28:25.160,جان سات دیکھو، پاکستان سی اے کر رہا ہے۔,"Look at Jaan Saat, he is doing CA"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,378,00:28:25.160,00:28:28.200,یہ ڈگری بہت کم لوگوں کے پاس ہے۔,"In Pakistan, a few people have this degree And there"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,379,00:28:28.200,00:28:32.600,فہیم نے نفس، شاعر میں پی ایچ ڈی کی ہے۔,"Faheem has done PhD He is a poet in his self, he is"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,380,00:28:32.600,00:28:36.160,نقد رقم ہے اور آپ کو ہر سال بی اے میں ایک لڑکی ملتی ہے۔,Naqad And you get into BA every year I
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,381,00:28:36.160,00:28:40.480,آپ نے سوچا کہ ایک بار جب آپ کی شادی ہو جائے گی تو آپ کو کچھ عقل آجائے گی۔,thought that once I get married I will get some wisdom
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,382,00:28:40.480,00:28:43.520,آپ اس بار بی اے میں دوبارہ نہیں آئیں گے۔,"You don't, this time in BA"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,383,00:28:43.520,00:28:45.960,پڑھائی میں میرا دماغ کام نہیں کرتا,my mind doesn't work in studies So
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,384,00:28:45.960,00:28:49.400,میں کیا کروں پھر گھاس کھودنے کی تیاری کروں,what should I do then prepare to dig grass
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,385,00:28:49.400,00:28:52.320,میرے پاس جو کچھ ہے، میں نے اسے بہت محنت سے حاصل کیا ہے۔,"Whatever you have, I made it with a lot of hard work"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,386,00:28:52.320,00:28:55.840,تیرے باپ نے ہک کے ذریعے یا کروٹ کے ذریعے مجھے قرض دیا ہے۔,Your father was neck deep in debt
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,387,00:28:58.880,00:29:01.600,میں نے جو بھی کیا، بہت محنت کی۔,"Whatever I have done, I did it with a lot of hard work"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,388,00:29:01.600,00:29:05.320,اور آپ کو یہ نہیں سوچنا چاہیے کہ آپ اسے نہیں پڑھیں گے۔,And you shouldn't think that you will neither study nor
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,389,00:29:05.320,00:29:08.720,تم لکھو گے اور یہ کروڑوں کی جائیداد قتل ہو جائے گی۔,write And you will take this property worth crores The one who is
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,390,00:29:08.720,00:29:13.250,آپ کو صرف اس کے لیے وظیفہ ملے گا جو نااہل ہے۔,worthless will only get a scholarship
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,391,00:29:13.250,00:29:26.320,[موسیقی],[Music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,392,00:29:29.680,00:29:32.640,ارے میری بیٹی کو کیا ہوا دشمنوں؟,"Hey, what happened, did the enemies"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,393,00:29:32.640,00:29:36.720,کیا اماں جان نے اس گھر میں کچھ کہا؟,"say something to my daughter Amma Jaan, in this house"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,394,00:29:36.720,00:29:39.960,تو یہ سب میری جان کے دشمن ہیں، میکے۔,everyone is my mother's enemy  I am
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,395,00:29:39.960,00:29:42.520,میں ٹکڑوں میں ہوں، میرے شوہر نے مجھے بھی گھر سے نکال دیا ہے۔,"lying in pieces, my husband has also thrown"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,396,00:29:44.120,00:29:47.760,تم نے مجھے اپنے جوتے دیے، مجھے اپنے جوتے مارو,"me out of the house, beat me with shoes, beat me with shoes, I"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,397,00:29:47.760,00:29:50.880,میں اس قابل ہوں، کوئی کیوں نہیں؟,"deserve only this, why should anyone"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,398,00:29:50.880,00:29:54.960,جو آپ کو جوتے مارنے کی ہمت رکھتا ہے۔,"hit you with shoes, who has the guts, it is your"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,399,00:29:54.960,00:29:57.480,یہ تمہارا گھر ہے، یہ تمہاری ماں کا گھر ہے، یہ کسی اور کا گھر ہے۔,"own house, it is your mother's house, it is not anyone's"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,400,00:29:57.480,00:30:00.880,یہ باپ کا گھر نہیں اماں جان فہیم بھائی,"father's house, this Amma Jaan, Faheem Bhai"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,401,00:30:00.880,00:30:03.680,مجھے صرف ایک ڈرنک میں 100 چیزیں بتائیں,"told me 100 things, I only asked for a sherbet, he"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,402,00:30:03.680,00:30:07.080,تو میں نے اس طرح مانگی تھی کہ قیمت بتا دی۔,"spoke to me in such a way, I do"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,403,00:30:07.080,00:30:09.080,میں نہیں جانتا کہ کیا کچھ,"n't know the price, what should I"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,404,00:30:09.080,00:30:12.760,ہاں بھائی اس لڑکی کو بلاؤ جو اپنے شوہر کے گھر بیٹھی ہے۔,"call, yes brother, I am sitting in my husband's house, I"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,405,00:30:15.600,00:30:19.760,میں نہیں چڑھ سکتا نہیں نہیں میرا بچہ نہیں نہیں۔,"could not even win the heart of the black-faced husband, no no no, my child, no no no,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,406,00:30:19.760,00:30:20.750,بس صرف,just enough
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,407,00:30:20.750,00:30:23.280,[موسیقی],[Music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,408,00:30:23.280,00:30:27.440,اماں جان اب آپ بھی یہی چاہتے ہیں نا؟,"Just enough, Amma Jaan, now you also want this, right, that"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,409,00:30:27.440,00:30:29.840,مجھے یہاں سے جانا چاہیے اور وہ دونوں چلے جائیں۔,I go away from here and those two other
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,410,00:30:29.840,00:30:31.880,اس گھر میں عورتیں راج کرتی ہیں۔,"women should rule in this house,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,411,00:30:35.120,00:30:38.880,ابا کس کے سہارے پر پیٹھ چھوڑ دوں,"Abba, with whose support did you leave your waist,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,412,00:30:40.640,00:30:43.720,تم صرف میرے بچے ہو,"just my child, just enough, just"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,413,00:30:43.720,00:30:49.440,بس جا کر فہیم کو بلاؤ، بس میرا,"call Faheem, just my"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,414,00:30:49.440,00:30:53.640,لڈو میری رانی، میری رانی، میرا لڈو,"Laddu, just my queen, my Laddu,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,415,00:30:53.640,00:30:57.520,ہم وہیں ہیں، اس نے ہم سب کو چھوڑ دیا۔,"we are here, he had left all of us, just enough"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,416,00:30:57.520,00:30:58.490,بس صرف,[Music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,417,00:30:58.490,00:31:04.640,[موسیقی],[Music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,418,00:31:04.640,00:31:08.800,دلہن اور بیوی کو پیاز کاٹنے میں یہ کتنا لگتا ہے۔,"Just enough, O bride, wife, I am getting so lightheaded in cutting an onion,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,419,00:31:08.800,00:31:11.640,میں بسم اللہ کے لیے ہلکا پھلکا ہو رہا ہوں۔,"for Bismillah, of"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,420,00:31:11.640,00:31:15.520,یہ کورما کے 12 ٹکڑے بنائے گا اور کم از کم ایک سرونگ لے گا۔,Korma  12 digs will be cooked and one de
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,421,00:31:15.520,00:31:19.200,اس پر آٹھ شیروں کی لاگت آئے گی، اب آپ خود سوچیں کہ کتنے ہیں۔,would be of at least eight couplets now think yourself how many
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,422,00:31:19.200,00:31:24.920,پیاز,onions will be
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,423,00:31:24.920,00:31:28.440,واہ فیجی کٹ جائے گی واہ,chopped wow Fiji wow is it
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,424,00:31:28.440,00:31:30.800,شربت صندل ہے یا اجے؟,sherbet sandal or aaye
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,425,00:31:30.800,00:31:35.200,سر آج میں وہم بھائی کی طرح جی رہا ہوں۔,sir today I am living to become a poet like Wahim Bhai I have
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,426,00:31:37.600,00:31:41.400,میں نے سنا ہے کہ تم پھر ناکام ہو گئے۔,"heard that the teacher failed me again, are"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,427,00:31:42.880,00:31:47.800,ارے صفیہ بیگم ہمارے بابا,you hey Safia Begum our late father used to say
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,428,00:31:47.800,00:31:51.280,مرحوم کہا کرتے تھے کہ طوطا پڑھائی کرے۔,"that the parrot should study, the"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,429,00:31:51.280,00:31:55.080,کیا مینا آدمی کے بچوں نے کبھی پڑھا ہے اور؟,"myna should study, have the children of man ever studied and"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,430,00:31:55.080,00:31:57.800,ہمیں پڑھنے لکھنے کی کیا ضرورت ہے؟,"what is the need for us to study and write, after all"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,431,00:31:57.800,00:31:58.800,یہ سب,"who will get all this share,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,432,00:31:58.800,00:32:02.320,کا کچھ حصہ,"who will get all this share,"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,433,00:32:02.320,00:32:05.440,یہ سب میں برابر تقسیم ہو جائے گا، بیوی,this will be divided equally among all by Bibi ji
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,434,00:32:07.200,00:32:12.160,نہیں کوئی دھندلا نہیں ریاست ہمیشہ اس کی ہے۔,no no Fiji the kingdom always
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,435,00:32:12.160,00:32:16.040,جو اس کے حصے میں آتا ہے وہ اپنے آپ کو اس کا مستحق سمجھتا ہے۔,comes in the share of the one who proves himself to be of his worthy
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,436,00:32:17.800,00:32:21.240,ہائے سعد اور فہیم بھائی نے ثابت کر دیا ہے۔,Saad and Faheem Bhai have proved that
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,437,00:32:21.240,00:32:25.320,اس کی بادشاہی علم ہے اور ہم ہیں۔,their kingdom is knowledge and we are
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,438,00:32:25.320,00:32:29.080,تم [ __ ] ہو تو مال کس کے حصے میں آتا ہے؟,"ignorant so who will get the share of wealth, the"
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,439,00:32:29.080,00:32:31.980,عالم کا یا [ __ ] کا؟,scholar or the ignorant
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,440,00:32:31.980,00:32:33.560,[موسیقی],[music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,441,00:32:33.560,00:32:37.000,آپ لوگ سوچیں مجھے فہیم بھائی کو فون کرنا چاہیے۔,you guys think I should call Faheem Bhai
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,442,00:32:37.000,00:32:42.400,لو اس کا پٹھو ہے، اس نے اپنی کمر نیسا کو چھیڑا,his presence is in the waist Nisa was teased
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,443,00:32:56.040,00:33:00.720,کی طرف سے,by Imt Bhabhi
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,444,00:33:00.720,00:33:05.000,[موسیقی],[music]
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,445,00:33:05.000,00:33:08.200,تم یہاں کیا کر رہے ہو یار اپنے چچا کے پاس جاؤ,what are you doing here man go to your uncle
Dil muhallay ki haweli,12,https://www.youtube.com/watch?v=ZUyGOybZPFo,446,00:33:08.200,00:33:12.000,جس نے تمہیں مجھ سے دور کیا,who took you away from me
