Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,36,00:02:36.150,00:02:42.920,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,37,00:02:42.920,00:02:47.520,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,38,00:02:47.520,00:02:50.690,ماں، آپ کو ہمارا ساتھ دینا ہوگا۔,Amma  You will have to support us
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,39,00:02:50.690,00:02:54.900,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,40,00:02:54.900,00:02:56.540,لیکن کیسے,But how
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,41,00:02:56.540,00:03:09.180,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,42,00:03:09.180,00:03:12.480,وکیل صاحب یہ میرا سب سے چھوٹا اور بہت ہے۔,"Lawyer sahab, this is my youngest and most"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,43,00:03:12.480,00:03:14.840,ایک پیاری بیٹی ہے,beloved daughter Her
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,44,00:03:14.840,00:03:18.840,باپ عورت کو بہت مارتا اور تشدد کرتا ہے۔,father beats her a lot and oppresses her He doesn't
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,45,00:03:18.840,00:03:22.560,میں طلاق بھی نہیں دیتا، اپنے اچھے ہاتھ استعمال کرتا ہوں۔,even give her divorce I have
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,46,00:03:22.560,00:03:26.700,آپ کے پاس آیا ہے، براہ کرم اسے انصاف دیں۔,come to you with great help Please get her justice
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,47,00:03:26.700,00:03:30.300,تم جانتے ہو کہ ہم دونوں وہاں چپکے سے آئے تھے۔,You know we both came to him secretly
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,48,00:03:30.300,00:03:34.740,اگر اسے معلوم ہو جائے کہ ہم آپ کے پاس آئے ہیں تو,"If he comes to know that we have come to you, he will"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,49,00:03:34.740,00:03:38.060,یہ وکیل صاحب ہم دونوں کو ماریں گے۔,"kill both of us Lawyer sahib, please get"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,50,00:03:38.060,00:03:40.460,اسے کھولو,her released
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,51,00:03:40.460,00:03:42.840,میری جیب میں جو کچھ تھا میں نے اسے دے دیا۔,I gave him everything in his pocket I
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,52,00:03:42.840,00:03:48.440,میں بھی کچھ واپس چاہتا ہوں۔,want some back too
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,53,00:03:48.440,00:04:27.180,مجھے کچھ نہیں چاہیے۔,I don't want anything
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,54,00:04:27.180,00:04:30.060,ہائے,Hello
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,55,00:04:30.060,00:04:33.540,جی السلام علیکم جاوید سب کو,"sir, Salam Walekum Javed I am"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,56,00:04:33.540,00:04:42.720,میں اسے آپ کو بھیج رہا ہوں۔,sending someone to you
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,57,00:04:42.720,00:04:54.000,آپ کا نام کیا ہے؟,What is your name
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,58,00:04:54.000,00:04:58.140,تم یہ کرو، یہاں کمرہ نمبر 320 ہے۔,You please go there Room number 320
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,59,00:04:58.140,00:05:00.540,جاوید صاحب اس میں جائیں، بہت سے,"Javed sahab, thank you very much"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,60,00:05:15.860,00:05:23.160,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,61,00:05:23.160,00:05:27.840,ہائے,"Hello,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,62,00:05:27.840,00:05:28.390,کیا,what
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,63,00:05:28.390,00:05:34.220,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,64,00:05:34.220,00:05:36.440,میں ایک ہوں میں ایک ہوں۔,I am coming here
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,65,00:05:36.440,00:05:39.740,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,66,00:05:39.740,00:05:49.420,میں ابھی جا رہا ہوں۔,I am leaving
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,67,00:05:49.420,00:06:06.040,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,68,00:06:06.040,00:06:28.800,[موسیقی],[Music] If you
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,69,00:06:28.800,00:06:39.780,اگر آپ چند سیکنڈ تک زندہ رہتے ہیں۔,"escaped by a few seconds, don't"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,70,00:06:39.780,00:06:46.680,میری باتوں کو برا نہ مانو,feel bad about what I
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,71,00:06:46.680,00:06:58.020,میں نے جو بھی کہا دل سے نہیں کہا,said Whatever I said I didn't say it from my heart
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,72,00:06:58.020,00:07:00.180,میں تمہارا اور میرا دیکھنا چاہتا تھا۔,I wanted to see the relationship between you and me
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,73,00:07:07.860,00:07:10.140,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,74,00:07:10.140,00:07:12.320,میں نے تمہارے لیے کیا نہیں کیا۔,What did I not do for you [
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,75,00:07:12.320,00:07:15.000,[موسیقی],Music] I
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,76,00:07:15.000,00:07:17.160,میں نے آپ کو آپ کے آدمی کو ہر طرح کا سہارا دیا۔,gave you everything I supported your mother I married
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,77,00:07:19.260,00:07:23.180,اپنی بہن سے شادی کر لی,your sister who
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,78,00:07:23.180,00:07:26.880,جس سے کوئی اور شادی نہیں کرتا، آپ کا باپ,"someone else married  I don't want to bury your father, I don't want to bury him,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,79,00:07:32.580,00:07:35.780,سب کچھ آپ کے لئے کافی نہیں تھا,"everything was not enough for you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,80,00:07:57.120,00:08:00.860,آج آپ کے لیے یا آپ کے خاندان کے لیے,today it is clear to you whether it is your family or me
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,81,00:08:04.200,00:08:09.000,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,82,00:08:09.000,00:08:11.700,جب مہر کو اپنے آدمی کے گھر کے باہر بیٹھنے کو کہا گیا۔,"When I had ordered Mahur to sit outside her husband's house, with"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,83,00:08:15.120,00:08:26.330,تو کس کی اجازت سے واپس لائے؟,whose permission did you bring you back
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,84,00:08:26.330,00:08:36.540,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,85,00:08:36.540,00:08:43.200,اگر میں تمہاری بہن کو طلاق دے دوں,"If I divorce your sister, then have you"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,86,00:08:48.120,00:08:51.180,تو کیا آپ نے کبھی سوچا ہے؟,ever thought
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,87,00:08:51.180,00:08:53.460,تم اپنی بہن اور اپنے آدمی کو کہاں لے گئے ہو؟,"where will you take your sister and your husband,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,88,00:08:53.460,00:09:17.350,کہاں جاؤ گے تو بھاگو گے,where will you go
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,89,00:09:17.350,00:09:23.960,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,90,00:09:23.960,00:09:27.840,تب تک تمہیں مناو کو اس کے آدمی کے گھر کے باہر مارنا پڑے گا۔,You will make Manav sit outside his husband's house
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,91,00:09:30.240,00:09:36.460,جب تک سچیلا اسے اپنے گھر میں نہیں رہنے دیتی,until Sachila starts living in her house
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,92,00:09:36.460,00:09:42.770,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,93,00:09:42.770,00:09:52.150,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,94,00:09:52.150,00:10:05.280,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,95,00:10:05.280,00:10:16.220,آپ کیسا محسوس کر رہے ہیں,What kind of a condition did
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,96,00:10:16.220,00:10:20.460,میں نے اسے قبول کر لیا تھا۔,"I tell him,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,97,00:10:20.460,00:10:24.980,آپ سب بلا وجہ پریشان ہو رہے ہیں۔,"you all get worried without any reason,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,98,00:10:24.980,00:10:28.500,کیا بات ہے، ایسے وقت ہمارے لوگ کم ہی آتے ہیں۔,"what's the matter, such times come rarely"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,99,00:10:28.500,00:10:31.800,بھائی چلو پریشانی ختم ہو جائے اللہ ہم پر رحم کرے۔,"brother, come on, the trouble ended, Allah has shown mercy,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,100,00:10:31.800,00:10:35.940,شکریہ آپ نے دیا۔,"thank you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,101,00:10:35.940,00:10:38.340,دنیا اور اپنی زندگی کی فکر کرنا چھوڑ دیں۔,"leave the worry of the world and worry about your own life,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,102,00:10:38.340,00:10:40.800,اس کی فکر کریں، یہ ان کے اختیار میں نہیں ہے۔,"all this is not in their control,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,103,00:10:40.800,00:10:43.080,ارے ماں,"mother, they do"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,104,00:10:43.080,00:10:47.220,مجھے دنیا یا کسی اور کی پرواہ نہیں ہے۔,"n't care about the world and if they don't care about anyone else, then they are"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,105,00:10:58.280,00:11:06.840,میرا بھائی بہت شریف آدمی ہے۔,"very good people,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,106,00:11:06.840,00:11:11.520,آمین، ویسے والدین کس بات پر زور دیتے ہیں؟,"Amen, by the way, what do your parents stress about,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,107,00:11:11.520,00:11:14.280,مجھے بتاؤ تم کس مصیبت میں مبتلا ہو؟,"what is your problem, tell me,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,108,00:11:14.280,00:11:21.480,میں ادھر ادھر پوچھ رہا ہوں۔,I will  We will ask
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,109,00:11:31.800,00:11:34.800,خدا کی قسم اب سب ٹھیک ہے میں جا رہا ہوں۔,"them everything is fine, now I am leaving, if there is any"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,110,00:11:34.800,00:11:45.040,مجھے بھی بتاؤ کیا ہوا,problem tell me
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,111,00:11:45.040,00:11:49.080,[موسیقی],[Music] I am
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,112,00:11:49.080,00:11:58.140,یہ گرم نہیں ہے,"not angry, I"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,113,00:11:58.140,00:12:00.020,میں اندر آ سکتا ہوں۔,"can come inside, I want to"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,114,00:12:05.640,00:12:07.920,میں تم سے بات کرنا چاہتا ہوں۔,"talk to you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,115,00:12:07.920,00:12:13.200,کیا بات کرنی ہے,what do I want to talk about
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,116,00:12:20.300,00:12:21.780,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,117,00:12:21.780,00:12:23.880,اگر آپ کو لگتا ہے کہ آپ آپ کے سامنے ہیں۔,If you think that you will
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,118,00:12:23.880,00:12:25.860,تم اپنی زبان سے نہیں کھیلو گے اور تم مجھ پر احسان کرو گے۔,not talk in front of me and you will do me a favor
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,119,00:12:25.860,00:12:27.660,آپ اس احسان کا بدلہ چکانے کے لیے ایسا کریں گے۔,and to return this favor
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,120,00:12:27.660,00:12:29.940,اگر میں نے اس شادی کو روک دیا تو یہ ہو جائے گا۔,"I will stop this marriage, then it is not like that at all, I"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,121,00:12:29.940,00:12:31.740,میں اسے اچھی طرح سے نہیں جانتا,know
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,122,00:12:31.740,00:12:34.200,اس لیے میں آپ جیسی لڑکیوں سے دل سے پیار کرتا ہوں۔,"girls like you very well, that is why you will"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,123,00:12:34.200,00:12:36.540,آپ یہاں سے مکمل طور پر نکل جائیں گے، ایسا ہو سکتا ہے۔,"remove me from your heart, it is possible that this"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,124,00:12:36.540,00:12:39.540,شادی کو روکا جا سکتا ہے، ایسا نہیں ہے۔,"marriage can be stopped, not at all, it is not like that"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,125,00:12:39.540,00:12:41.580,جیسا کہ آپ سمجھتے ہیں,"as you are thinking,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,126,00:12:41.580,00:12:44.400,میں شادی رکوانے نہیں آئی تو کون کرے گا میرا؟,"I have not come here to stop the marriage, then why have you"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,127,00:12:44.400,00:12:49.860,کیا آپ اس کے لیے آئے ہیں جو آپ چاہتے ہیں؟,"come here, you want it,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,128,00:12:49.860,00:12:53.360,میں بھی یہی چاہتا ہوں۔,"I also want the same thing,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,129,00:12:53.360,00:12:56.160,ضرور ٹھیک ہے,"definitely, okay,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,130,00:12:56.160,00:12:59.580,لیکن آپ کو مجھ سے وعدہ کرنا ہوگا۔,"but you will have to promise me,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,131,00:12:59.580,00:13:02.400,کیا وعدہ ہے,what kind of promise will you
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,132,00:13:02.400,00:13:10.800,کرو,"make,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,133,00:13:10.800,00:13:13.980,لیکن آپ کو یہ ذہن میں رکھنا ہوگا۔,but you have to keep in mind that
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,134,00:13:13.980,00:13:16.440,اسے معلوم نہیں ہونا چاہیے کہ میں نے تم سے کچھ کہا ہے۔,he should not know that I have said anything like this to you
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,135,00:13:19.320,00:13:25.020,اور اگر وہ ایسا نہیں کرتا,"and if he does not do so,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,136,00:13:25.020,00:13:29.470,میں تمہیں دوبارہ شادی نہیں کرنے دوں گا۔,then I will not let the marriage happen
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,137,00:13:29.470,00:13:36.320,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,138,00:13:36.320,00:13:44.220,کیوں پریشان ہو رہی ہو بیٹا؟,"Why are you getting worried, son, I am"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,139,00:13:44.220,00:14:00.720,اس کی ہر مصیبت میں اس کے ساتھ کھڑا تھا۔,standing with him in all his problems
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,140,00:14:00.720,00:14:03.660,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,141,00:14:03.660,00:14:05.960,ماں، وہ تمہیں اپنا آدمی سمجھتا ہے۔,"Amma, he considers you as his man,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,142,00:14:05.960,00:14:08.760,مجھے یقین ہے کہ میں آپ کے ساتھ اس کا اشتراک کروں گا۔,"I am sure that he will definitely share this with you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,143,00:14:10.200,00:14:12.720,آپ ان سے نہیں پوچھیں گے۔,"you will ask him,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,144,00:14:12.720,00:14:19.340,میں بات کرتا ہوں اور آرام کرتا ہوں۔,"I do  Relax,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,145,00:14:19.340,00:14:21.920,فرض کرو میں نے تم سے کچھ کہا,"I have told you something, you will be"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,146,00:14:21.920,00:14:25.080,آپ کو پریشان کرنے پر آپ مجھ سے ناراض ہوں گے۔,"angry with me that I am troubling you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,147,00:14:25.080,00:14:27.020,یہ کیوں کرتا ہے,why do
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,148,00:14:27.020,00:14:29.580,آپ اپنے آدمی کے ساتھ اپنے دل کی بات نہیں بتاتے,"n't you tell your heart's feelings to your mother, then"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,149,00:14:29.580,00:14:33.000,تم کہو گے تو کیا کہو گے۔,whom will you tell?
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,150,00:14:33.000,00:14:35.760,کتے پریشان کن ہوسکتے ہیں، لیکن آپ کو کرنا چاہئے,"Dogs may get upset, but they"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,151,00:14:35.760,00:14:41.750,پریشانی نہیں دیکھ سکتا,cannot see you upset
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,152,00:14:41.750,00:14:43.020,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,153,00:14:43.020,00:14:46.080,چلو بیٹا اچھا وقت نہیں تو برا وقت بھی آتا ہے۔,"Come on son, if there are no good times, there won't be bad either, I will"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,154,00:14:48.120,00:14:53.440,میں آپ سے بات کروں گا آپ فکر نہ کریں۔,"talk, don't get upset"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,155,00:14:53.440,00:15:01.140,[موسیقی],[Music] You
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,156,00:15:05.540,00:15:08.780,میرے ہاتھ سے مت بتانا,"tell me this with my hand,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,157,00:15:08.780,00:15:12.600,یہ ہر گھر کے بھائی، باپ اور بیٹی کی کہانی ہے۔,"this is the story of every household, brother, if the father gives"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,158,00:15:12.600,00:15:14.400,اگر آپ زندگی میں مزید نام رکھتے ہیں تو یہ,"too many names to his parents in their life, then these"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,159,00:15:14.400,00:15:17.360,بچے آپس میں نہیں لڑتے,"children fight among themselves,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,160,00:15:17.360,00:15:19.980,پھر سب آپس میں لڑنے لگتے ہیں۔,"otherwise everyone starts fighting among themselves,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,161,00:15:19.980,00:15:22.980,اور اگر والدین فوت ہو جائیں تو 50 اور,"and if the parents die, then 50 more"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,162,00:15:26.000,00:15:29.100,کیس بلک میں دیتا ہے اور بھائی نہیں تو چار,"cases are created, and if the brother does not, then four"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,163,00:15:29.100,00:15:33.000,دامن پھر عدالت سے نوٹس بھیج کر,"suppressions, then the matter will have to be settled by sending a notice from the court, settle it with"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,164,00:15:33.000,00:15:35.220,ہمیں کافی پر معاملہ طے کرنا پڑے گا، ٹھیک ہے؟,"coffee,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,165,00:15:35.220,00:15:37.760,آپ دن رات ایسے معاملات سے نمٹ سکتے ہیں۔,"you deal with such cases day and night,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,166,00:15:37.760,00:15:42.620,میں کہتا ہوں آر رکھو,"I say, keep the R with you,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,167,00:15:42.620,00:15:47.100,سر چائے,"sir,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,168,00:15:47.100,00:15:49.560,میں صرف اتنا کہتا ہوں۔,I just say that the
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,169,00:15:49.560,00:15:51.720,والدین کو اپنی زندگی کے دوران ان کی جائیداد کا وارث ہونا ضروری ہے۔,"parents should divide their property in life itself, the"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,170,00:15:53.180,00:15:58.260,والدین خوش ہیں، بچے بھی خوش ہیں لیکن,"parents are happy, the children are also happy, but"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,171,00:15:58.260,00:16:00.260,یہاں معاملہ ذرا مختلف ہے۔,here the matter is a little different
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,172,00:16:00.260,00:16:06.350,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,173,00:16:06.350,00:16:15.960,[موسیقی],"[Music] Yes, of"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,174,00:16:15.960,00:16:19.140,ہاں یقیناً آپ سمجھتے ہیں کہ یہ دستخط شدہ ہے یہ دستخط شدہ ہے۔,"course, you just understand, you have signed, you have signed,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,175,00:16:19.140,00:16:23.020,آپ ان فرانسیسی فرائز کے ساتھ کر چکے ہیں۔,"you have yours, this  French fries"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,176,00:16:23.020,00:16:25.700,[موسیقی],[Music]
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,177,00:16:25.700,00:16:28.500,کون سا غلط کام آپ صرف اپنے ساتھ کرتے ہیں؟,What's wrong in saying that you are only
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,178,00:16:28.500,00:16:31.140,میں صرف ایک حصہ مانگتا ہوں۔,asking for your share.
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,179,00:16:31.140,00:16:33.240,اس نے آج تک اس گھر کے لیے کیا کیا ہے؟,What has she done till date for this house that she has
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,180,00:16:33.240,00:16:36.120,ایسا مطالبہ کیا۔,made such a demand? If
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,181,00:16:36.120,00:16:39.720,آپ حصہ کے حقدار ہیں، یہ کہاں سے آتا ہے؟,"you are the one who is entitled to the share, then how did she become a"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,182,00:16:39.720,00:16:41.460,میں یہاں اپنی بیوی کا دعویدار پیدا ہوا تھا۔,claimant?
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,183,00:16:41.460,00:16:43.380,کتنا مختلف رشتہ ہے,What different relationship does a wife have here?
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,184,00:16:43.380,00:16:46.260,عماد بھائی برے وقت سے گزرے تو,"If bad times come,"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,185,00:16:46.260,00:16:48.480,اگر آپ چاہیں تو کیا آپ انہیں چھوڑ دیں گے؟,will you leave her? So what do you want? The
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,186,00:16:48.480,00:16:51.320,رشتہ ٹوٹ جائے اور گھر بک جائے تو کیا ہوگا؟,relationship should break down. The house should be sold. The
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,187,00:16:51.320,00:16:53.700,اماں کی یادیں جو آج بھی گھر میں موجود ہیں۔,memories of Amma that are there should be
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,188,00:16:53.700,00:16:55.740,میں وہاں اس کے بارے میں مزید پڑھنا چاہتا تھا۔,buried with the house. I did
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,189,00:16:55.740,00:16:57.900,میں نے یہ نہیں کہا کہ وہ گھر بیچ کر ہمارا لے گا۔,not say that only after selling the house will we get our
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,190,00:16:57.900,00:16:59.460,کا حصہ ہے۔,share.
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,191,00:16:59.460,00:17:03.300,کہاں سے ملے گا، کوئی اور ذریعہ، کوئی اور,"From where will she get it? There is some other means, some other means. She has"
Mere damad,17,https://www.youtube.com/watch?v=BXAkVTfRNb4,192,00:17:06.960,00:17:09.600,قرض اتارنے کے بجائے قربانیاں دیں۔,"sacrificed her whole life for us. Instead of repaying her debt,"
