Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,157.0,00:09:10.420,اپنی جان بچانے کے لیے آئس کریم کے علاوہ کچھ نہیں دے سکتا،,"I can offer nothing else than an ice-cream for saving my life,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,158.0,00:09:16.220,ہاں، ہاں، میں ضرور کھاؤں گا، چلو چلتے ہیں۔  ہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہاہ,"Yes, yes, off course I'll eat,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,159.0,00:09:39.320,آپ کھا رہے ہیں۔,You are eating.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,160.0,00:09:40.600,یہ آپ نے میرے لیے خریدا ہے۔,That's bought by you for me.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,161.0,00:09:42.200,اوہ، ٹھیک، ٹھیک ہے.,"Oh, right, right."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,162.0,00:09:43.700,ہاں,Yes
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,163.0,00:09:44.700,میرے پاس اتنے پیسے نہیں ہیں کہ دو وقت کا کھانا کھا سکوں۔,I don't have enough money to have two meals.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,164.0,00:09:48.200,ہاں، اوہ میری بہن،,"Aye, Oh my sister,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,165.0,00:09:51.900,ویسے بھی,anyway
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,166.0,00:09:53.240,تم نے میری جان بچا کر بہت اچھا کام کیا ہے,You did a great work by saving my life
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,167.0,00:09:56.420,تو تم رہنے کے لیے میرے گھر آ سکتے ہو,So you can come to my home to live
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,168.0,00:09:59.220,کیا؟,What?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,169.0,00:09:59.860,آپ مجھے اپنے گھر لے جائیں گے؟,You will take me to your home?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,170.0,00:10:01.200,ہاں,Yes
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,171.0,00:10:01.840,اوہ، تم بہت پیاری ہو,"Oh, you are so cute"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,172.0,00:10:04.220,تھینک یو,Thank You
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,173.0,00:10:07.620,سینڈی ایک نئے منظر میں ایک بری اداکار ہے،,"Sandy is a bad actor in a new scene,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,174.0,00:10:11.820,لیکن چیزیں بنانے اور لوگوں کو پھنسانے میں اس جیسا ماہر کوئی نہیں ہو سکتا،,"but no one can be a master like her in making things and trapping people to fall in,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,175.0,00:10:19.760,اور اپنی اس ہوشیاری کا استعمال کرتے ہوئے سینڈی نے مینڈی کے سامنے ایسی چیزیں بنائیں کہ اس نے سینڈی کو اپنا خاندان اور اپنا گھر کا ساتھی بنا لیا۔,and using her this cleverness Sandy make things before Mandy that she made Sandy her family and also her home partner.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,176.0,00:11:29.440,تمہیں اس گھر میں آئے پندرہ دن ہو گئے ہیں,It's been fifteen days since you came to this house
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,177.0,00:11:32.080,اور تم نے مجھے نوکرانی بنا دیا ہے۔  مینڈی,and you've made me a maid.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,178.0,00:11:35.280,ایسا نہیں ہے،,"It's not like that Mandy,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,179.0,00:11:37.080,میں ہمیشہ سوچتا رہتا ہوں۔,I am always thinking.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,180.0,00:11:39.160,آؤ آئن سٹائن،,"Here you come Einstein,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,181.0,00:11:42.300,ویسے تم کیا سوچ رہے ہو؟,by the way what you're thinking?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,182.0,00:11:44.160,بزنس,Business
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,183.0,00:11:45.280,منی، طرز زندگی۔,"Money, lifestyle."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,184.0,00:11:47.160,میڈم یہ سب باتیں کرنے سے حاصل نہیں ہوتا،,"Madam all this is not achieved by talking,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,185.0,00:11:49.800,اس کے لیے محنت اور محنت کی ضرورت ہوتی ہے۔,this requires work and hard work.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,186.0,00:11:52.000,ہاں ہم کریں گے۔,Yes we'll do.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,187.0,00:11:53.360,ہاں ہم کریں گے،,"Yes we'll do,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,188.0,00:11:54.840,تم گھر کا ایک کام بھی نہیں کرنا،,"you don't even do a single housework,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,189.0,00:11:56.740,ہم کام کریں گے۔,and we'll work.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,190.0,00:11:58.320,یار، دیکھو...,"Dude, see.."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,191.0,00:11:59.340,، میں نے اس ڈیری میں ہزار چیزیں درج کی ہیں،,", I have listed a thousand things in this dairy,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,192.0,00:12:02.660,اور سب بہترین ہے بہترین سستا ہے۔,and all is the best is best cheap.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,193.0,00:12:06.040,بالا، کہ کس کا منہ کالا؟,"Bala, that whose mouth is black?"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,194.0,00:12:08.400,شٹ اپ مینڈی۔,Shut up Mandy.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,195.0,00:12:09.780,تم صبح تیار ہو جاؤ،,"You just get ready in the morning,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,196.0,00:12:12.000,کل سے ہم اپنے مشن پر ہیں۔,from tomorrow onwards we are on our mission.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,197.0,00:12:14.260,مشن، ویسے مجھے آپ کو اس گھر میں رکھنے پر افسوس ہوا ہے۔,"Mission, by the way I've been regretful to keep you in this house."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,198.0,00:12:18.480,اور,And
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,199.0,00:12:19.400,ان دونوں نے کچھ نیا کرنے کا سوچا ہے،,"these two have thought to do something new,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,200.0,00:12:23.080,کچھ ایسا,something like that
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,201.0,00:12:24.500,جو انہیں راتوں رات امیر بنا سکتا ہے,which can make them rich overnight
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,202.0,00:12:28.120,اور یہ سب کرنے کے لیے,And to do all this
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,203.0,00:12:30.320,یہ دونوں کیا کرنے جا رہے ہیں، آپ خود دیکھ لیں۔),"what these two are going to do, you should see by yourselves.)"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,204.0,00:12:44.360,مینڈی جاؤ اور میرے لیے ٹھنڈے پانی کا گلاس لے آؤ۔,Mandy go and bring a glass of cold water for me.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,205.0,00:12:47.680,میں بھی پیاسا ہوں، تم جاؤ اور میرے لیے ایک لاؤ۔,"I am also thirsty, you should go and bring one for me."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,206.0,00:12:49.980,تم دیکھ نہیں سکتے، میں کتنا تھک گیا ہوں؟,"You can't see, how tired I am?"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,207.0,00:12:52.380,ہاں، اور جیسے میں سپرمین پر آیا ہوں۔,"Yes, and like I've come on Superman."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,208.0,00:12:55.320,لالو کھیلنا بند کرو، اور جیسا کہا گیا کرو۔,"Stop playing lalu, and do what as said."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,209.0,00:12:58.940,معذرت، میرے پاؤں میں درد ہو رہا ہے۔,"Sorry, I am having pain in my feet."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,210.0,00:13:01.960,ٹھیک ہے بعد میں لاؤ,"Ok, bring it later,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,211.0,00:13:04.360,اور ایک کپ چائے بھی بنا لو۔,and also make a cup of tea.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,212.0,00:13:07.840,ویسے مجھے ایک بات سمجھ نہیں آ رہی، اگر آپ انصاری صاحب سے نہ ملتے,"By the way I can't understand one thing, if you hadn't to meet the Mr. Ansari,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,213.0,00:13:12.220,تو خود کو رسوا کرنے کی کیا وجہ تھی۔,then what was the reason to disgrace ourselves.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,214.0,00:13:14.660,ہمارے پاس پیسے نہیں تھے اور ہمیں پیدل واپس آنا پڑا۔,We didn't had money and we had to come back by foot.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,215.0,00:13:19.500,دیکھو،,"Look,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,216.0,00:13:20.520,میرے پاس جو تھا، ہم نے رکشہ والے کو ادا کر دیا،,"what I had, we paid to the rickshaw,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,217.0,00:13:23.800,اور یہاں مسٹر انصاری کی بات یہ ہے کہ,and here's the thing about Mr. Ansari that
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,218.0,00:13:26.740,اب ہم ان کے ساتھ کاروبار نہیں کر سکتے۔,now we can't do business with him.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,219.0,00:13:28.660,کیوں؟,Why?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,220.0,00:13:29.760,آپ نے کہا کہ ہم اس کے ساتھ نیا کاروبار شروع کرنے جا رہے ہیں؟,You said that we were going to start a new business with him?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,221.0,00:13:33.380,میرے پاس ایک نیا آئیڈیا ہے,I have a new idea
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,222.0,00:13:35.700,اور مجھے لگتا ہے کہ یہ کامیاب ہوگا۔,and I think that will be successful.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,223.0,00:13:38.640,نیا منصوبہ، لیکن وہ کیا ہے؟,"New plan, but what's that?"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,224.0,00:13:41.180,دیکھو، ہم پسو سے کپڑے لائیں گے,"See, we'll bring clothes from flea"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,225.0,00:13:44.020,اور ان سے اچھے کپڑے الگ کریں گے،,and we'll separate good clothes from them
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,226.0,00:13:46.800,پھر انہیں دھوئیں گے، پیک کریں گے اور نئے کپڑوں کی قیمت پر بیچیں گے، یہ کیسے؟,"then we'll wash them, pack them and sell them at new clothes price, how's that?"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,227.0,00:13:52.720,ہممم,Hmmm
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,228.0,00:13:54.160,اور آپ لوگوں کو اندھے سمجھتے ہیں,"and you think people are blind,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,229.0,00:13:56.340,کہ وہ پسو سے کپڑے اتنے داموں خریدیں گے، ہاں نا۔,"that they will purchase clothes from flea on such prices, yes na."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,230.0,00:13:59.880,مینڈی، لوگوں کو بے وقوف بنانا کوئی مشکل کام نہیں،,"Mandy, fooling people isn't difficult,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,231.0,00:14:02.680,یہ الیکشن کے دوران وعدوں اور غیر معیاری مصنوعات کی اچھی مہم کے ذریعے بیوقوف بنائے جاتے ہیں،,"these are fooled by promises during elections and good campaigns of sub-standard products,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,232.0,00:14:08.800,ہم تھوڑا سا کام کر رہے ہیں۔,we are doing a just little work.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,233.0,00:14:11.160,یہ کوئی کام نہیں، فراڈ ہے,"This is not a work, it's fraud"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,234.0,00:14:12.500,جو آپ کرنے کا سوچ رہے ہیں,which you're thinking to do
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,235.0,00:14:14.020,اور پکڑے گئے تو سزا آپ کو معلوم ہے؟,and you know the punishment if caught?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,236.0,00:14:16.820,آج تک کون پکڑا گیا،,"Who's caught till today,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,237.0,00:14:18.660,ہزاروں لوگ اربوں روپے کا فراڈ کر کے بے گناہوں کی طرح دندناتے پھر رہے ہیں، کوئی پکڑا نہیں تو,"thousands of people have been roaming like innocents after committing billions rupees fraud, and no any catches them,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,238.0,00:14:23.120,پھر ہمیں کون پکڑے گا؟,then who will catch us?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,239.0,00:14:25.160,ہم ایک چھوٹا فراڈ کر رہے ہیں، اور آپ کو پریشان ہونے کی ضرورت نہیں،,"We are committing a smaller fraud, and you don't need to worry,"
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,240.0,00:14:28.880,میں آپ کے ساتھ ہوں، میں سب کچھ سنبھال لوں گا، ہان۔,"I'm with you, I'll handle everything, han."
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,241.0,00:14:32.180,لیکن ہمارے پاس کاروبار شروع کرنے کے لیے پیسے نہیں ہیں؟,But we haven't money to start the business?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,242.0,00:14:35.800,وہ کہاں سے آئیں گے؟,From where they'll come from?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,243.0,00:14:41.320,شرافت بھائی کی مدد سے۔,With the help of Sharafat brother.
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,244.0,00:14:44.240,ہمم؟  شرافت بھائی؟,Hmm? Sharafat brother?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,245.0,00:14:47.440,وہ کون ہے؟,Who's he?
Darlings,,,,,,,,,https://www.youtube.com/watch?v=Gr9UyxQYjO4,246.0,00:14:49.400,سینڈی مینڈی، مینڈی سینڈی ایک کھٹی ہے، دوسری میٹھی ہے۔,"Sandy Mandy, Mandy Sandy one is sour, other is sweet."
