Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,408.0,00:34:54.120,ان دنوں علیزہ کا پروگرام پھر سے خراب ہو گیا۔  ایک شخص ان کے لیے تڑپتا ہے,"these days don't come again, Aleezay. A person yearns for them"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,409.0,00:34:59.140,ماں، کیا تمہیں لگتا ہے میں خوش ہوں؟,"mom, do you think I am happy?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,410.0,00:35:01.280,علیزے، صرف خوش رہنا اہم نہیں,"Aleezay, only being happy is not important"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,411.0,00:35:04.920,پیارے، اب تم بیوی، بہو اور مستقبل میں ماں بنو گی،,"dear, now you are a wife, a daughter-in-law and in the future you'll become a mother"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,412.0,00:35:11.250,دوسروں کو خوش رکھنا خود کو خوش رکھنے سے زیادہ ضروری ہے کہ,its more important to keep other people happy than being happy yourself
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,413.0,00:35:16.360,گھر بنانے کے لیے بہت سی قربانیاں دینی پڑتی ہیں تو,a lot of sacrifices needs to be done in order to make a home
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,414.0,00:35:19.360,ماں، یہ قربانیاں بھی صرف علیزے کو ہی کرنی پڑتی ہیں؟,"So mom, even these sacrifices needs to be done by Aleezay only?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,415.0,00:35:21.940,اس کی حالت دیکھو!  اس نے پورے سفر میں اس پر کیسا تشدد کیا ہے,look at her condition! How he has tortured her in the entire journey
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,416.0,00:35:25.940,تم لوگ آخری حقوق علیزے سے پہلے لڑکی کا جنازہ تیار کرو، علیزے,you people prepare a girl's funeral before the final rights
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,417.0,00:35:30.690,جو بھی خوش ہو وہ کرو,"Aleezay, do whatever makes you happy"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,418.0,00:35:33.750,علیزے، اپنے بچوں کے لیے ماں جیسا پاکیزہ کوئی نہیں ہوتا،,"Aleezay, nobody is as pure as a mother for their children"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,419.0,00:35:38.340,پیاری نظر، اس حالت میں بھی شیری ہمارے لیے اتنے تحفے لے کر آئی ہے,"dear look, even in this situation Sherry has brought so many gifts for us"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,420.0,00:35:42.320,تم اس کی نہ ہو، اس کی,you must not be are of it
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,421.0,00:35:45.680,وہ ناراض ضرور ہوا ہوگا، لیکن اس کا دل ایک,"he must have been angry, but his heart is just like a diamond"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,422.0,00:35:50.230,نرم دل,"Clean, pure.. soft"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,423.0,00:35:53.230,چاہ رہا ہے، اس کی سی محبت ہے۔  پیارے  اس کا مقابلہ نہ کرو,"he wants love, dear. Don't compete with him"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,424.0,00:35:58.090,تمہیں اس معاملے میں مجھ سے زیادہ سمجھدار ہونا چاہیے,you should be more understanding in this matter than me
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,425.0,00:36:01.480,لیکن تم نے حقیقت کو جانے بغیر اس کے بارے میں فیصلہ کر لیا ہے،,but you have already decided about him without knowing the reality
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,426.0,00:36:06.150,دیکھو، جن لوگوں کو تکلیف ہوتی ہے وہ ناراض بھی ہو جاتے ہیں، میرا,"See, the people who gets hurt they get angry as well"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,427.0,00:36:10.300,خیال ہے، تمہیں اب گھر جانا چاہیے،,"I think, you should go home now"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,428.0,00:36:13.270,ٹھیک ہے، مجھے سوچنے کے لیے کچھ وقت چاہیے,"Okay, I need some time to think"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,429.0,00:36:15.100,ماں، علیزے کو یقین نہیں آرہا کہ اسے ایسا,"mom, Aleezay is not convinced"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,430.0,00:36:18.500,نہیں ہونا چاہیے،,she shouldn't be
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,431.0,00:36:24.260,مجھ جیسے ظالم آدمی پر کون یقین کرے گا؟,"after all, who will believe such an atrocious man like me?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,432.0,00:36:30.200,تم ٹھیک کہتے ہو، میں پارٹی کر رہا تھا,"you are right, I was partying"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,433.0,00:36:33.340,مجھے حقیقت کا علم نہیں تھا، سنو,I didn't know the reality
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,434.0,00:36:34.980,!,listen... listen!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,435.0,00:36:37.850,مجھے لگتا ہے کہ آپ کو کچھ دن اپنی ماں کے پاس رہنا چاہئے,I think you should be staying at your mom's place for a few days
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,436.0,00:36:41.270,کیونکہ آپ اتنے دنوں کے بعد سانس لے سکتے ہیں، ٹھیک ہے؟,"because you could breathe after so many days, right?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,437.0,00:36:44.720,پیارے!  ناراض مت ہوں,dear please! don't be angry
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,438.0,00:36:46.820,ارے نہیں آنٹی، میں ناراض نہیں ہوں,"oh no aunty, I am not angry"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,439.0,00:36:48.900,اصل میں مجھے اس کا خیال ہے، اسی لیے کہہ رہا ہوں کہ,"actually I care about her, that's why I am saying"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,440.0,00:36:51.850,اگر وہ یہاں آرام سے سانس لے سکتی ہے اور یہاں سکون پاتی ہے تو اسے یہیں رہنے دو,"if she can breathe easily here & finds peace here, then let her stay here"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,441.0,00:36:55.380,کیا کہتے ہو رمزا؟  آپ بھی یہی چاہتے ہیں، ٹھیک ہے؟,"what do you say Ramza? Even you want the same, right?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,442.0,00:36:59.020,نہیں نہیں... یہ اس کا گھر ہے,"No, no... that's her house"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,443.0,00:37:01.920,گھر بعد میں بنے گا، سب سے پہلے وہ مجھے مان لے,"the home will be made later, first of all she should accept me"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,444.0,00:37:06.370,میں,I'm leaving
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,445.0,00:37:08.210,شیری کو چھوڑ رہا ہوں!,Sherry!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,446.0,00:37:15.600,یہ نتائج ہیں,these are the consequences
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,447.0,00:37:17.610,اب کیا ہو گا؟,what will happen now?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,448.0,00:37:19.010,وہ یہاں کب آیا اور اس نے ساری گفتگو کیسے سنی؟,when did he came here & how come he have heard the entire conversation?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,449.0,00:37:22.050,میں تم سے تنگ آ گیا ہوں!  خاموش رہو!,I am fed up of you! be quiet!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,450.0,00:37:43.170,یہ ٹھیک ہے، آپ جا سکتے ہیں,"its fine, you may go"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,451.0,00:37:45.840,بس!,that's it!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,452.0,00:37:50.450,شیری کیا ہوا؟  کیا,"Sherry, what happened?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,453.0,00:37:53.260,آپ آفس نہیں گئے؟  میں علیزے کو کال کر رہی ہوں لیکن وہ نہیں آ رہی,"haven't you gone to office? I am calling Aleezay, but she isn't attending"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,454.0,00:37:57.080,تم اسے کیوں بلا رہی ہو؟,why are you calling her?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,455.0,00:37:58.450,تمہاری ماں کے رشتہ دار اس سے ملنا چاہتے ہیں کوئی,your mother's relatives wants to meet her
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,456.0,00:38:00.930,ضرورت نہیں!  اسے کسی سے متعارف کرانے کی ضرورت نہیں کیا,there is no need! There is no need to introduce her to anyone
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,457.0,00:38:04.770,ہوا؟  جب سے تم دبئی سے آئے ہو تمہیں کیا ہو گیا تھا؟,what happened? What had happened to you since you came from Dubai?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,458.0,00:38:08.200,آپ ہمیشہ مجھ سے سب کچھ کیوں مانگنا چاہتے ہیں؟,why do you always want to ask everything from me?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,459.0,00:38:10.330,کبھی کبھی اس سے پوچھ لیا کرو، تمہاری نام نہاد پرفیکٹ بہو,"do ask from her sometimes, your so-called perfect daughter-in-law"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,460.0,00:38:16.000,ارے!,hey!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,461.0,00:38:18.340,یہ کیا ہے!,what is this!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,462.0,00:38:34.240,تم کیا سوچ رہے ہو,what are you thinking?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,463.0,00:38:36.180,دیکھو جو کچھ اس نے تمہارے ساتھ کیا وہ بالکل ٹھیک نہیں ہے,"See, whatever he did with you is not right at all"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,464.0,00:38:40.770,ایسا نہیں,its not like that
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,465.0,00:38:42.550,علیزے میں نے تمہارے بابا سے بات کی تھی۔  وہ آرہا ہے، پھر وہ تمہیں تمہارے گھر ڈراپ کر دے گا،,"Aleezay, I had a word with your father. He is coming, then he'll drop you to your house"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,466.0,00:38:47.250,مجھے بھی تمہارے ساتھ آنے دو،,"in fact, let me come along with you"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,467.0,00:38:49.920,دیکھو، شیری کے آنے سے پہلے تمہیں وہاں آنا ہوگا,"See, you need to be there before Sherry's arrival"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,468.0,00:38:53.350,امی، کم از کم علیزے کو سکون اور آزادی کے بارے میں سوچنے دو,"mom, at least let Aleezay think in peace & freedom"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,469.0,00:38:56.620,؟  اسے کون سی آزادی نہیں ہے؟,freedom? which freedom she doesn't have?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,470.0,00:38:59.700,وہ نوکری کرتی ہے، سب کچھ اپنی مرضی کے مطابق کرتی ہے۔  برائے مہربانی اپنی تجاویز چھوڑیں,"She does job, do everything as per her will. Kindly leave your suggestions"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,471.0,00:39:04.100,یہاں سے چلے جائیں!,go away from here!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=pBIJG7tC7Nw,472.0,00:39:09.110,کمرے کے اندر چلتے ہیں۔  آپ تھک گئے ہوں گے، چلو کچھ آرام کر لیتے ہیں۔  اٹھو!,"lets go inside the room. You must be tired, lets do some rest. Get up!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,1.0,00:00:13.870,تم نے ابھی تک خوف نہیں دیکھا,you haven't seen the fear as of yet
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,2.0,00:00:15.620,شیری، کیا تم پاگل نہیں ہو گئے!,"Sherry, haven't you gone mad!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,3.0,00:00:16.930,ہاں، میں پاگل ہو گیا ہوں!  اور میں اس سے زیادہ پاگل ہو سکتا ہوں,"yes, I have gone mad! And I can become more mad than this"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,4.0,00:00:19.560,اس سے کہو کہ مجھ سے معافی مانگے، ورنہ یہ گاڑی حادثے کے ساتھ رک جائے گی،,"Tell him to apologize to me, otherwise this car will stop with an accident"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,5.0,00:00:24.690,اسے کال کر کے معافی مانگنے کو کہو,Call him & tell him to apologize
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,6.0,00:00:26.900,کیا میں نے تمہیں جانے کو کہا تھا؟,did I ask you to leave?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,7.0,00:00:29.360,معاف کیجئے گا!,Excuse me!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,8.0,00:00:31.160,آپ کو غلطی کرنی چاہیے اور میں پچھتاؤں گا؟,you should do the mistake & I shall regret?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,9.0,00:00:35.570,میں چھوٹی مکھی نہیں ہوں!,I am not a small fly!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,10.0,00:00:39.380,ماں، علیزے کو یقین نہیں آرہا کہ,"mom, Aleezay is not convinced"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,11.0,00:00:41.890,اسے نہیں ہونا چاہیے،,she shouldn't be
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,12.0,00:00:45.380,میرے جیسے ظالم آدمی پر کون یقین کرے گا؟,"after all, who will believe such an atrocious man like me?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,13.0,00:00:51.250,آپ ٹھیک کہتے ہیں میں پارٹی کر رہا تھا,"you are right, I was partying"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,14.0,00:01:05.670,میں جانتا ہوں کہ آپ کو کیسا لگتا ہے,I know how you feel
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,15.0,00:01:08.240,میں نے بھی اسے فون کیا تھا بھائی اظفر کی کال کے بعد,I had called him as well after brother Azfar's call
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,16.0,00:01:11.530,یہ بہت خوفناک تھا۔  لفظی طور پر خوفناک!,it was horrible. Literally horrible!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,17.0,00:01:17.170,شیری ٹھیک کہہ رہی ہے,Sherry is right
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,18.0,00:01:20.750,مجھے لگتا ہے شیری ٹھیک ہے,I think Sherry is right
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,19.0,00:01:22.410,تم کیا کہہ رہی ہو؟,what are you saying?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,20.0,00:01:23.770,شیری ٹھیک کہہ رہی ہے!,Sherry is right!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,21.0,00:01:26.510,مجھے لگتا ہے کہ میں کنفیوز ہوں مجھے,I think I am confused
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,22.0,00:01:29.590,لگتا ہے کہ میں شناخت کے بحران کا شکار ہوں,I think I am suffering with identity crisis
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,23.0,00:01:33.120,مجھے نہیں معلوم کہ میں کیسے برتاؤ کروں، مجھے نہیں معلوم کہ میں کیا کروں,"I don't know how to behave, I don't know what do I do"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,24.0,00:01:37.500,یہ نہ ہوتا اگر میں تھوڑا سا کمپوزڈ رہتا تو,it wouldn't have happened if I had stayed a bit composed
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,25.0,00:01:40.990,اظفر بھائی اسے اتنا غیر ذمہ دار نہ سمجھتے,brother Azfar wouldn't have considered him so irresponsible
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,26.0,00:01:44.210,مجھے ایسا نہیں کرنا چاہیے تھا۔  مجھے ان کی عزت کی حفاظت کرنی چاہیے تھی، مجھے ان کی بے عزتی نہیں کرنی چاہیے تھی،,"I should not have done this. I should have protected his honor, I should not have dishonored him"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,27.0,00:01:49.210,یہ سب میری غلطی ہے،,its all my mistake
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,28.0,00:01:51.840,میں ہمیشہ اپنی اور اپنی خوشی کی فکر میں رہتا ہوں،,I am always concerned about myself & my happiness
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,29.0,00:01:56.290,خاندان بنانے اور میدان جنگ بنانے میں فرق ہوتا ہے،,there is a difference between making a family & to make a battle ground
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,30.0,00:01:59.510,اس نے بہت زیادہ ردعمل ظاہر کیا تھا۔  اب بھی وہ ہماری باتیں سن رہا تھا،,"Look, he had over-reacted. Even now he was eavesdropping on us"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,31.0,00:02:03.990,نہیں میاں بیوی کے رشتے میں کوئی پرائیویسی نہیں ہوتی,"No, there isn't any privacy in a husband & wife's relation"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,32.0,00:02:07.230,اور آپ کو شادی شدہ زندگی کا کیا پتہ؟  تم کچھ نہیں جانتے!,and what do you know about a married life? You know nothing!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,33.0,00:02:11.330,ازدواجی زندگی کا مطلب اپنے وجود سے انکار کیا,the meaning of a married life is to deny one's existence
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,34.0,00:02:15.310,صرف عورت کے وجود سے انکار؟,denial of only a woman's existence?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,35.0,00:02:19.370,اس شخص کے وجود سے انکار نہیں جو غلط ہے,denial of the existence of the person who is wrong
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,36.0,00:02:22.110,اور میں سامنا کرتا ہوں، میں سر تسلیم خم نہیں کرتا,"and I confront, I don't submit"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,37.0,00:02:26.100,اور اس بار میں غلط ہوں، یہ میری غلطی ہے اور مجھے اس سے توبہ کرنی چاہیے کہ,"and this time I am wrong, its my mistake & I should repent it"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,38.0,00:02:30.190,آپ اس سے توبہ کیسے کریں گے؟  کیا آپ اس کے بوٹ پالش کریں گے؟,how will you repent it? Will you do his boot polish?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,39.0,00:02:33.430,شاید...,Maybe...
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,40.0,00:02:36.140,وہ میری ماں کے قدموں میں بیٹھ سکتا ہے تو میں کیوں نہیں؟,"if he can sit in my mother's feet, then why can't I?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,41.0,00:02:41.410,اور رمزا میں محبت کرنا چاہتا ہوں، میں مقابلہ نہیں کرنا چاہتا اور یہ ہیں کسی سے محبت کرنے کے اصول,"and Ramza I want to fall in love, I don't want to compete and these are the rules of loving someone"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,42.0,00:02:47.030,پلیز مجھے مزید الجھاؤ مت,Please don't confuse me further
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,43.0,00:02:49.610,علیزے، شیری کا پیغام سنو۔  آپ کو ایسا نہیں کرنا چاہیے تھا,"Aleezay, listen to Sherry's message. You shouldn't have done this"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,44.0,00:02:58.160,میں اسے کال کرنے دو، اصل میں مجھے جانے دو نہیں,"let me call him, in fact let me go"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,45.0,00:03:01.090,نہیں، پہلے اس سے بات کرو,"No no, talk to him first"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,46.0,00:03:11.240,وہ کال اٹینڈ نہیں کر رہا ہے,he is not attending the call
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,47.0,00:03:13.190,تمہیں کیا ہو رہا ہے؟  ایسا کیا مسئلہ ہے؟,what's with you? What as such is the problem?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,48.0,00:03:15.860,مسئلہ؟  بس یہ میسج سنیں,problem? Just listen to this message
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,49.0,00:03:18.980,نہیں پلیز آنٹی، آپ یا علیزے یہاں آنے کی زحمت نہ کریں,"No please aunty, neither you or Aleezay shall bother to come here"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,50.0,00:03:23.120,میں شہر سے جا رہا ہوں، آپ سے نہیں ملوں گا۔  الوداع!,"I am leaving the city, I won't meet you. Bye!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,51.0,00:03:28.080,وہ شہر چھوڑ کر جا رہا ہے، میں اسے آپ کے فون سے کال کروں,"He is leaving the city, let me call him from your phone"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,52.0,00:03:37.570,ہیلو شیری!  میں آپ کو اتنی دیر سے کال کر رہا ہوں۔  آپ شرکت کیوں نہیں کر رہے؟,Hello Sherry! I have been calling you since so long. Why aren't you attending?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,53.0,00:03:43.180,شیری دیکھو مجھے بہت افسوس ہے۔  ایک غلط فہمی ہوئی ہے...,"Sherry look, I am so sorry. There has been a misunderstanding..."
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,54.0,00:03:48.530,میں جانتا ہوں کہ یہ میری غلطی تھی، مجھے بہت افسوس ہے,"I know it was my fault, I am so sorry"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,55.0,00:03:50.720,یہ ٹھیک ہے، یہ بالکل ٹھیک ہے۔  تم جہاں بھی رہو، ٹھیک ہے؟,"it okay, its perfectly fine. You stay wherever you are, Ok?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,56.0,00:03:55.200,نہیں، لیکن وہ میرا گھر ہے اور میں اپنے گھر واپس آنا چاہتا ہوں،,"No, but that is my house and I want to come back to my house"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,57.0,00:03:58.180,دیکھو، میں ابھی ایسی کوئی بات نہیں سننا چاہتا۔  میری لاہور کی فلائٹ ہے، میں جا رہا ہوں,"Look, I don't want to hear any such thing right now. I have a flight to Lahore, I am leaving"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,58.0,00:04:01.150,تم جا رہے ہو؟,you are leaving?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,59.0,00:04:03.490,تم کیسے جا سکتے ہو  تم شہر کو کیسے چھوڑ سکتے ہو؟,how can you go? How can you leave the city?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=YYTV1YWTrEE,60.0,00:04:06.900,تم مذاق کر رہے ہو، ٹھیک ہے؟,"you are joking, right?"
