Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,275.0,00:22:03.800,اس کی ماں نے اپنے باپ کو دھوکہ دیا،,"His mother cheated on his father,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,276.0,00:22:12.680,اور وہ غم سے مر گیا۔,and he died from the anguish.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,277.0,00:22:20.040,اس نے اس کے دل کو گہرا زخم دیا،,"This scarred his heart deeply,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,278.0,00:22:26.760,اور اس کے بعد سے،,"and since then,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,279.0,00:22:32.160,وہ ان کی تمام کمزوریوں کا فائدہ اٹھاتا ہے،,"He exploits all their vulnerabilities,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,280.0,00:22:40.040,کبھی پیسے کا استعمال کرتا ہے، اور,"sometimes using money,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,281.0,00:22:44.440,کبھی اپنے اچھے سلوک کا استعمال کرتا ہے۔,other times using his good behavior.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,282.0,00:22:50.480,اور پھر،,"And then,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,283.0,00:22:53.960,یہ عورت کی پسند ہے، وہ,"it’s the woman’s choice,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,284.0,00:22:57.840,کس موقع پر,at what point,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,285.0,00:23:05.760,اس نے آپ کو پیسے دیے ہیں...,He has given you money...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,286.0,00:23:09.120,...اور آپ کو شائستگی بھی دکھائی ہے۔,...and even shown you decency.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,287.0,00:23:13.280,کبھی ان کے گھر تشریف لائیں،,"Visit his house sometime,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,288.0,00:23:16.600,آپ کو,you’ll find pictures of,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,289.0,00:23:21.400,لیکن والدہ کی تصویر کہیں نہیں ہے۔,but his mother’s picture is nowhere.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,290.0,00:23:27.760,میں آپ کا دوست ہوں،,"I’m your friend,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,291.0,00:23:32.520,اس لیے میں نے آپ کو سب کچھ کھل کر بتا دیا۔,so I told you everything openly.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,292.0,00:23:39.680,یہ یہاں سے آپ پر منحصر ہے۔,It’s up to you from here.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,293.0,00:24:04.200,یہ عورت کی مرضی ہے کہ,It’s the woman’s choice at what point,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,294.0,00:24:14.560,اس نے آپ کو پیسے دیے ہیں...,He has given you money...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,295.0,00:24:17.920,...اور آپ کو شائستگی بھی دکھائی ہے۔,...and even shown you decency.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,296.0,00:24:38.600,اس کی ماں نے اپنے باپ کو دھوکہ دیا،,"His mother cheated on his father,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,297.0,00:24:42.920,اور اس کے بعد سے،,"and since then,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,298.0,00:24:45.760,وہ ان کی تمام کمزوریوں کا فائدہ اٹھاتا ہے،,"He exploits all their vulnerabilities,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,299.0,00:24:50.520,کبھی پیسے کا استعمال کرتا ہے، اور,"sometimes using money,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,300.0,00:24:55.000,کبھی اپنے اچھے سلوک کا استعمال کرتا ہے۔,other times using his good behavior.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,301.0,00:25:13.560,عمار؟,Ammar?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,302.0,00:25:18.720,آفس کیوں آئے ہو؟,Why did you come to the office?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,303.0,00:25:20.880,ارے اپنی حالت تو دیکھو۔,"Hey, look at your condition.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,304.0,00:25:25.800,میں نہیں جانتا کہ آپ کس قسم کے حیرت زدہ ہیں۔,I don’t know what kind of wonder you are.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,305.0,00:25:29.680,کیا آپ اپنی گاڑی میں آئے تھے؟,Did you come in your car?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,306.0,00:25:31.880,جی ہاں,Yes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,307.0,00:25:33.560,چلو یار۔  کیا,"Come on, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,308.0,00:25:36.040,آپ گاڑی چلانے کی حالت میں ہیں؟,Are you in a condition to drive a car?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,309.0,00:25:41.760,میں گھر میں آرام محسوس نہیں کر رہا تھا،,"I didn’t feel at ease at home,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,310.0,00:25:44.480,اس لیے میں نے سوچا،,"so I thought,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,311.0,00:25:45.960,میں طاقت جمع کر کے,I’d gather up the strength,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,312.0,00:25:50.880,یہاں آیا تو,"If I come here,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,313.0,00:25:54.760,مجھے گھر میں بھوک نہیں لگتی۔,I don’t get hungry at home.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,314.0,00:26:04.560,کیا آپ دوا لے رہے ہیں؟,Are you taking medicine?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,315.0,00:26:06.720,ہاں، میں اسے لے رہا ہوں۔,"Yes, I am taking that.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,316.0,00:26:14.120,کیا آپ کو کوئی ڈونر ملا؟,Did you find a donor?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,317.0,00:26:19.120,جی ہاں,Yes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,318.0,00:26:21.560,اللہ کا شکر ہے۔,Thank God.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,319.0,00:26:25.440,آپ نے مجھے بتایا نہیں،,"You didn’t tell me,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,320.0,00:26:29.880,مجھے بعد میں پتہ چلا کہ...,I found out later that...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,321.0,00:26:33.080,...اس کا بلڈ گروپ بھی O-پازیٹو ہے۔,...his blood group is also O-positive.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,322.0,00:26:37.440,ٹھیک ہے، اسے روکو.,"Okay, stop it.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,323.0,00:26:39.760,اپنی صحت کو دیکھیں۔,Look at your health.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,324.0,00:26:41.600,میری صحت کو نظر انداز کرو یار۔,"Ignore my health, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,325.0,00:26:45.400,اگرچہ میں کسی کام کا نہیں ہوں...,Although I’m of no use...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,326.0,00:26:51.720,...لیکن میں,...but I could have saved,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,327.0,00:26:59.840,آپ کو,You should have,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,328.0,00:27:05.000,ٹھیک ہے، یہ ہے.,"Okay, that’s it.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,329.0,00:27:06.680,میں سینڈوچ بھیجوں گا،,"I will send a sandwich,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,330.0,00:27:23.680,یہ لو، پانی۔,"Here you go, water.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,331.0,00:27:31.640,مجھے تم پر افسوس ہے۔,I feel sorry for you.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,332.0,00:27:49.160,اس نے صرف اتنا کہا کہ مجھے تم پر افسوس ہے۔,She just said that I feel sorry for you.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,333.0,00:27:54.840,کیا یہ خوشی کی بات ہے؟,Is this a matter of happiness?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,334.0,00:27:56.680,ہاں۔,Yeah.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,335.0,00:27:58.320,لڑکیاں یہ نہیں کہتی کہ میں تم سے پیار کرتی ہوں،,"Girls don’t say that I love you,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,336.0,00:28:01.680,وہ تمہارے چہرے پر,to your face they say something,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,337.0,00:28:07.640,اور اس بار میری ہڑتال خالی نہیں جائے گی۔,And this time my strike won’t go empty.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,338.0,00:28:11.280,ہڑتال؟,Strike?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,339.0,00:28:12.680,ہڑتال سے آپ کا کیا مطلب ہے؟,What do you mean by strike?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,340.0,00:28:14.160,کیا، یار،,"What, man,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,341.0,00:28:16.240,آپ کو اندازہ نہیں ہے کہ,you have no idea the lengths,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,342.0,00:28:19.480,میں نے اسے بٹھایا اور,I sat her down and,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,343.0,00:28:24.200,میں نے اسے بتایا کہ,"I told her,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,344.0,00:28:26.200,وہ کس طرح لڑکیوں کو پھنساتا ہے...,how he traps girls...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,345.0,00:28:29.000,...اور,...and takes revenge,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,346.0,00:28:31.800,اس کا چہرہ زرد پڑ گیا۔,Her face went pale,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,347.0,00:28:36.480,کیا اس کی ماں نے کسی کو دھوکہ دیا؟,Did his mother cheat on someone?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,348.0,00:28:39.720,جی ہاں، آدمی.,"Yes, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,349.0,00:28:41.600,ڈبلیو ایچ او؟,Who?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,350.0,00:28:43.240,اس کے والد۔,His father.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,351.0,00:28:46.960,وہ رنگے ہاتھوں پکڑی گئی،,"She was caught red-handed,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,352.0,00:28:53.840,اور اس غم نے اس کے باپ کو مار ڈالا۔,and this sorrow killed his father.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,353.0,00:28:58.320,اور اسے اپنی آنکھوں سے درد سے مرتے دیکھا۔,And he saw him die in pain,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,354.0,00:29:05.040,مجھے مت بتاؤ ہمشا۔,"Don’t tell me, Hamsha.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,355.0,00:29:10.120,میں قسم کھاتا ہوں عمار,"I swear, Ammar,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,356.0,00:29:12.880,یہ سچ ہے۔,this is true.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,357.0,00:29:17.680,آپ دیکھیں گے، وہ کبھی شادی نہیں کرے گا۔,"You will see, he will never get married.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,358.0,00:29:20.800,اور اگر وہ کبھی ایسا کرے گا تو,"And if he ever does,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,359.0,00:29:23.240,وہ اپنی بیوی کو تکلیف دے گا اور اسے مار دے گا۔,he will make his wife suffer and kill her.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,360.0,00:29:28.360,لیکن...,But...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,361.0,00:29:29.720,...وہ اپنی بات چیت،,"...he doesn’t seem that way in his interactions,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,362.0,00:29:36.880,اس نے شرافت کا نقاب اوڑھ رکھا ہے۔,He’s put up a mask of decency.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,363.0,00:29:40.600,اس نے,He has hidden,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,364.0,00:29:57.520,آپ کا مطلب ہے کہ,"You mean,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,365.0,00:29:59.120,وہ صدف کو پھنسانے کے لیے اسی ملین کی سرمایہ کاری کرے گا؟  کیا,he will invest eighty million to trap Sadaf?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,366.0,00:30:04.600,وہ اپنے بھائی کے لیے اپنا وقت ضائع کرے گا؟,He will waste his time for her brother?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,367.0,00:30:08.040,وہ ایسا نہیں لگتا۔,He doesn’t seem that way.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,368.0,00:30:11.560,آپ اسے جانچ کر دیکھ سکتے ہیں۔,You can test him and see.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,369.0,00:30:14.640,نہیں،,"No,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,370.0,00:30:18.280,اگر میں صدف کو آزماتے ہوئے کھو گیا تو,"if I lose Sadaf while testing him,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,371.0,00:30:23.000,میں مر جاؤں گا۔,I’ll die.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,372.0,00:30:27.680,تم ڈر گئے ہو، ہے نا؟,"You’ve gotten scared, haven’t you?",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,373.0,00:30:32.000,جی ہاں,Yes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,374.0,00:30:37.320,میں بھی ڈر گیا۔,I got scared too.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,375.0,00:30:45.080,صدف نے پہلی بار آفس میں قدم رکھا تو,When Sadaf stepped into,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,376.0,00:30:49.000,میں بھی ڈر گئی۔,I got scared too.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,377.0,00:30:54.880,اس جیسی لڑکیاں جو اس پر,Girls like her who don’t pay him,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,378.0,00:31:04.160,کیا 8 بجے ہیں؟,Is it 8 O’clock?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,379.0,00:31:06.720,جی ہاں,Yes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,380.0,00:31:08.240,دس بج کر آٹھ ہو گئے ہیں۔,It’s ten past eight.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,381.0,00:31:12.720,فراز حاضر ہے۔  کیا,Faraz is here.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,382.0,00:31:14.480,مجھے جانا چاہیے؟,Should I get going?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,383.0,00:31:15.160,نہیں،,No.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,384.0,00:31:16.880,تم یہیں رہو...,You stay here...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,385.0,00:31:19.680,...اور مضبوطی سے بیٹھو اور جب تک وہ یہاں ہے،,"...and sit firmly and as long as he is here,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,386.0,00:31:44.240,آجاؤ۔,Come in.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,387.0,00:32:05.880,ہیلو۔,Hi.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,388.0,00:32:07.000,کیسی ہو؟,How are you?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,389.0,00:32:08.160,میں ٹھیک ہوں,I’m fine.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,390.0,00:32:09.800,جب میں دفتر گیا تو,"When I went to the office,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,391.0,00:32:12.480,میں چھٹی پر تھا۔,I was on leave.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,392.0,00:32:16.680,چلو۔,Come on.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,393.0,00:32:18.240,ہم ٹیرس پر بیٹھ کر بات کریں گے۔,We’ll go sit and talk on the terrace.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,394.0,00:32:23.400,بس دس منٹ۔,Just ten minutes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,395.0,00:32:24.960,تم اپنا جوس پیو۔,You drink your juice.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,396.0,00:32:26.360,ہمم,Hmm.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,397.0,00:33:10.280,تم بہت بہادر ہو یار۔,"You’re very brave, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,398.0,00:33:13.760,میں جانتا ہوں کہ یہ دن آپ کے لیے بہت مشکل ہے....,I know this day is very difficult for you....,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,399.0,00:33:18.880,...لیکن آپ کو,...but you have to pass it,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,400.0,00:33:24.960,لیکن...,But...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,401.0,00:33:27.280,...مجھے ڈر لگتا ہے۔,...I feel scared.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,402.0,00:33:30.880,کیا میں واقعی اب بہتر ہو جاؤں گا؟,Will I really get better now?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,403.0,00:33:36.640,آپ بالکل ٹھیک ہو جائیں گے۔,You’ll be perfectly fine.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,404.0,00:33:40.320,یہ صرف وقت کی بات ہے۔,It’s just a matter of time.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,405.0,00:33:45.160,ہم سب آپ کے لیے دعاگو ہیں۔,We’re all praying for you.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,406.0,00:33:50.480,آپ بہت جلد بہتر ہو جائیں گے۔,You’ll get better very soon.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,407.0,00:33:53.280,اور پھر ہم وہ سب کچھ کریں گے جو آپ کو پسند ہے۔,And then we’ll do everything that you like.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,408.0,00:33:56.400,وعدہ۔,Promise.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,409.0,00:33:58.920,کیا ہم کرکٹ کھیل سکیں گے؟,Will we be able to play cricket?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,410.0,00:34:08.760,بالکل.,Of course.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,411.0,00:34:11.760,لیکن آپ کو ابھی آرام کرنے کی ضرورت ہے، ہمم؟,"But you need to rest right now, hmm?",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,412.0,00:34:17.200,بلال بھائی,"Brother Bilal,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,413.0,00:34:20.720,آپ ہمیشہ میرے ساتھ رہیں گے نا؟,"you’ll always stay with me, right?",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,414.0,00:34:27.360,ہمیشہ,Always.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,415.0,00:34:30.200,میں ہمیشہ آپ کے ساتھ ہوں۔,I’m always with you.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,416.0,00:34:33.000,میں تمہیں کبھی اکیلا نہیں چھوڑوں گا۔,I’ll never leave you alone.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,417.0,00:34:34.800,مجھے اب ماں اور صدف بہت یاد آتی ہیں۔,I miss Mom and Sadaf a lot now.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,418.0,00:34:44.440,میں جانتا ہوں، یار۔,"I know, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,419.0,00:34:48.040,امی اور صدف بھی آپ کو بہت یاد کر رہی ہیں۔,Mom and Sadaf are missing you a lot too.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,420.0,00:34:52.720,وہ ہر لمحہ آپ کے لیے دعا گو ہیں۔,They’re praying for you every moment.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,421.0,00:34:56.640,جیسے ہی آپ بہتر ہوں گے،,"As soon as you get better,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,422.0,00:34:58.480,ہم ان کے پاس جائیں گے۔,we’ll go to them.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,423.0,00:35:01.920,ڈر لگتا ہے،,"I feel scared,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,424.0,00:35:04.400,کچھ ہو گیا تو؟,if something happens then?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,425.0,00:35:07.120,میں,I won’t even be able,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,426.0,00:35:14.480,کچھ نہیں ہو گا۔,Nothing will happen.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,427.0,00:35:18.920,خدا ہمارے ساتھ ہے...,God is with us...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,428.0,00:35:23.240,...اور آپ,...and you’ll get through,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,429.0,00:35:39.560,اگر،,"If,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,430.0,00:35:41.120,اگر آپ یہاں نہ ہوتے، تو,"if you weren’t here,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,431.0,00:35:42.880,میں کبھی یہ برداشت نہ کر پاتا۔,I would’ve never been able to endure this.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,432.0,00:35:47.920,آپ نے سب کچھ ممکن بنایا،,"You’ve made everything possible,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,433.0,00:35:51.360,آپ نے مجھے ایک نئی زندگی دی ہے۔,you’ve given me a new life.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,434.0,00:35:57.320,زاویار،,"Zaviyaar,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=nk54wsEylgI,435.0,00:35:59.320,تم میرے بھائی ہو، ہمم؟,"you are my brother, hmm?",,
