Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,372.0,00:25:10.920,"Papa, she's been paralyzed.","Papa, she's been paralyzed."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,373.0,00:25:13.860,But she keeps banging her functioning hand,But she keeps banging her functioning hand
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,374.0,00:25:17.830,Who know what would've happened to me,Who knows what would have happened to me
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,375.0,00:25:22.590,"So... son, do one thing. Quit your job.","So... son, do one thing.  Quit your job."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,376.0,00:25:26.270,You'll at least find peace on one end.,You'll at least find peace on one end.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,377.0,00:25:28.440,"Baba, how can I quit my job?","Dad, how can I quit my job?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,378.0,00:25:32.190,"If I left my job, how are we going to meet","If I leave my job, how are we going to meet the"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,379.0,00:25:34.910,We do cover everything with Ammi's pension.,We do cover everything with Ammi's pension.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,380.0,00:25:40.750,It's so helpless being a father of a son.,It's so helpless being a father of a son.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,381.0,00:25:44.830,I wish...,I wish...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,382.0,00:25:46.380,we had a daughter too.,we had a daughter too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,383.0,00:25:49.290,Then you wouldn't have had to do,Then you wouldn't have had to do
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,384.0,00:25:52.060,What do you mean?,What do you mean?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,385.0,00:25:53.590,The reason Nazish married my son,The reason Nazish married my son
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,386.0,00:25:56.810,was to turn my son into a slave,was to turn my son into a slave
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,387.0,00:26:00.140,I'll speak to Sualeha and Nazim,I'll speak to Sualeha and Nazim
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,388.0,00:26:04.100,"Oh, what are you saying?","Oh, what are you saying?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,389.0,00:26:06.440,You don't deal with matters of marriage,You don't deal with matters of marriage
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,390.0,00:26:10.220,And every son-in-law faces a few problems,And every son-in-law faces a few problems
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,391.0,00:26:18.020,If every mother like you is going to,If every mother like you is going to
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,392.0,00:26:26.120,no son will be able to maintain,no son will be able to maintain a
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,393.0,00:26:28.010,So what? I should just watch my son,So what?  Should I just watch my son
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,394.0,00:26:32.390,I'm right here! I'm trying to talk to him.,I'm right here!  I'm trying to talk to him.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,395.0,00:26:37.760,"If nothing came out of you talking to him,","If nothing came out of you talking to him,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,396.0,00:26:43.910,God knows what they think of my son!,God knows what they think of my son!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,397.0,00:26:48.080,"Did you see your mother's anger, child?","Did you see your mother's anger, child?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,398.0,00:26:51.410,Every woman's temper is as bad as hers.,Every woman's temper is as bad as hers.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,399.0,00:26:55.830,Men are the ones who have to surrender,Men are the ones who have to surrender
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,400.0,00:27:00.740,"Son, you do the same.","Son, you do the same."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,401.0,00:27:03.220,"B... by the way, Nazish is with you, right?","B... by the way, Nazish is with you, right?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,402.0,00:27:07.890,"Yes, she's with me.","Yes, she's with me."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,403.0,00:27:10.590,"Oh, then what else a husband needs?","Oh, then what else does a husband need?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,404.0,00:27:13.930,"Son, circumstances change with time.","Son, circumstances change with time."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,405.0,00:27:16.920,"If you don't like something, ignore it.","If you don't like something, ignore it."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,406.0,00:27:45.120,Abbu! Why are you doing all of this?,Abbu!  Why are you doing all this?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,407.0,00:27:48.970,"She left the job, child.","She left the job, child."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,408.0,00:27:51.710,- Why?,- Why?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,409.0,00:27:54.220,She mixed colored and white clothes,She mixed colored and white clothes
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,410.0,00:27:57.320,so the white clothes were covered,so the white clothes were covered in
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,411.0,00:27:59.610,I said what did you do?,I said what did you do?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,412.0,00:28:03.570,Mr. Zayan has employed me. I won't,Mr.  Zayan has employed me.  I won't
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,413.0,00:28:07.910,So did you tell Zayan about this?,So did you tell Zayan about this?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,414.0,00:28:10.090,I'll talk to my son-in-law if he's at home.,I'll talk to my son-in-law if he's at home.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,415.0,00:28:13.370,He's at the office all day long.,He's at the office all day long.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,416.0,00:28:16.650,He goes to his parents' house,He goes to his parents' house
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,417.0,00:28:19.600,I have to cook and eat myself,I have to cook and eat myself
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,418.0,00:28:23.260,"If I want tea,","If I want tea,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,419.0,00:28:26.560,"And if the nurse takes an off, then I","And if the nurse takes an off, then I"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,420.0,00:28:31.790,"We were alone before too,","We were alone before too,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,421.0,00:28:35.350,"Okay, Abbu, you go on. I'll","Okay, Abbu, you go on.  I'll"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,422.0,00:28:38.350,- What? What will you do--,- What?  What will you do--
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,423.0,00:28:42.160,So? Do I just stand by,So?  Do I just stand by
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,424.0,00:28:46.560,- Where is Kausar?,- Where is Kausar?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,425.0,00:28:49.200,"Now that you're not home,","Now that you're not home,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,426.0,00:28:52.110,- What are you saying?,- What are you saying?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,427.0,00:28:56.080,The veil really has come off of your face,The veil has really come off your face
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,428.0,00:28:58.910,"You said you wanted to work, I allowed it.","You said you wanted to work, I allowed it."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,429.0,00:29:01.320,You said you'll be giving your salary,You said you'll be giving your salary
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,430.0,00:29:05.410,What did I ask of you in return?,What did I ask of you in return?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,431.0,00:29:08.490,Just the happiness of my old innocent,Just the happiness of my old innocent
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,432.0,00:29:12.200,"I employed a nurse for Ammi, got a","I employed a nurse for Ammi, got a"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,433.0,00:29:14.680,"Oh, hello, hello!","Oh, hello, hello!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,434.0,00:29:16.220,You've employed the nurse and the,You've employed the nurse and the
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,435.0,00:29:21.330,You told the maid to do the laundry,You told the maid to do the laundry
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,436.0,00:29:25.470,Abbu scolded her when she mixed,Abbu scolded her when she mixed
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,437.0,00:29:30.080,So she left the job,So she left the job
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,438.0,00:29:32.290,"It's only just about today, right?","It's only just about today, right?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,439.0,00:29:35.950,"I don't rest for even one second,","I don't rest for even one second,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,440.0,00:29:39.750,"Have some fear of God, son!","Have some fear of God, son!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,441.0,00:29:42.980,I don't get tired of calling you son,I don't get tired of calling you son
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,442.0,00:29:45.500,You're the one who should fear God!,You are the one who should fear God!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,443.0,00:29:50.070,"- Stop your nonsense, Zayan!","- Stop your nonsense, Zayan!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,444.0,00:29:53.050,"I've stayed quiet up until now,","I've stayed quiet up until now,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,445.0,00:29:56.090,You tell me! Did we ever go out for dinner,You tell me!  Have we ever gone out for dinner
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,446.0,00:29:59.560,I've forgotten my friends!,I've forgotten my friends!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,447.0,00:30:02.750,I take care of your parents all the time.,I take care of your parents all the time.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,448.0,00:30:04.410,"I canceled all my dinners with my parents,","I canceled all my dinners with my parents,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,449.0,00:30:08.300,Shut up!,Shut up!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,450.0,00:30:27.620,"Thank God this was a dream, man!","Thank God this was a dream, man!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,451.0,00:30:31.770,"Man, it's so hard to spend your entire life","Man, it's so hard to spend your entire life"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,452.0,00:30:41.140,"I salute these women, man.","I salute these women, man."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,453.0,00:30:43.630,Salute!,Salute!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,454.0,00:30:48.990,"Abba, why are you guys quiet?","Abba, why are you guys quiet?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,455.0,00:30:53.400,Mister...,Mister...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,456.0,00:30:54.920,have you left us in a position,have you left us in a position
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,457.0,00:30:58.840,You always say what's in your heart.,You always say what's in your heart.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,458.0,00:31:01.140,I knew it!,I knew it!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,459.0,00:31:02.360,I knew this girl was going to bring,I knew this girl was going to bring
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,460.0,00:31:08.550,"Ammi, she's helpless!","Ammi, she's helpless!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,461.0,00:31:11.710,You're our only son.,You are our only son.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,462.0,00:31:14.450,"Abba, I don't have anyone except you two","Abba, I don't have anyone except you two"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,463.0,00:31:19.240,When I have to ask something or if I have,When I have to ask something or if I have
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,464.0,00:31:23.800,- Who else would I go to?,- Who else would I go to?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,465.0,00:31:27.980,Becoming a live-in son-in-law,Becoming a live-in son-in-law
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,466.0,00:31:31.660,And we won't leave this house,And we won't leave this house
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,467.0,00:31:34.550,You can think further,You can think further
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,468.0,00:31:37.590,I didn't built this house for it,I didn't build this house for it
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,469.0,00:31:40.540,I'm not asking you to leave it empty.,I'm not asking you to leave it empty.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,470.0,00:31:43.670,It's just for a few months.,It's just for a few months.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,471.0,00:31:45.620,Try to understand what I'm saying.,Try to understand what I'm saying.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,472.0,00:31:47.680,Is she the only girl in the world,Is she the only girl in the world
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,473.0,00:31:54.370,"Ammi, it's not about the marriage here.","Ammi, it's not about the marriage here."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,474.0,00:31:57.110,It's about commitment.,It's about commitment.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,475.0,00:32:00.960,How can I leave her alone when she needs,How can I leave her alone when she needs
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,476.0,00:32:07.360,"Look, if she's the one in my heart,","Look, if she's the one in my heart,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,477.0,00:32:11.930,"Abbu, Ammi.","Abbu, Ammi."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,478.0,00:32:14.450,I'm requesting you.,I'm requesting you.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,479.0,00:32:16.720,Please don't force me to choose,Please don't force me to choose
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,480.0,00:32:23.750,"Just this once, please listen to me.","Just this once, please listen to me."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,481.0,00:33:07.690,"I can't do all of this, man!","I can't do all of this, man!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,482.0,00:33:12.980,"Just as your parents are important to you,","Just as your parents are important to you,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,483.0,00:33:18.620,Please try to understand this.,Please try to understand this.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,484.0,00:34:00.530,"Ammi, Abbu.","Ammi, Abbu."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,485.0,00:34:03.240,Come.,Come.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,486.0,00:34:06.650,- Salam.,- Salam.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,487.0,00:34:11.620,"Yes, Auntie, Abbu is helping Ammi with tea.","Yes, Auntie, Abbu is helping Ammi with tea."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,488.0,00:34:16.940,All of this...,All of this...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,489.0,00:34:20.170,I saw.,I saw.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,490.0,00:34:22.650,What did you see?,What did you see?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,491.0,00:34:25.540,No... no... nothing.,No... no... nothing.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,492.0,00:34:27.300,"You go and make tea,","You go and make tea,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,493.0,00:34:30.850,"Ammi, Abbu, let's go inside.","Ammi, Abbu, let's go inside."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,494.0,00:34:36.660,Z... Zayan.,Z... Zayan.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,495.0,00:34:48.660,Why are you looking at me like that?,Why are you looking at me like that?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,496.0,00:34:51.500,I'm trying to see,I'm trying to see
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,497.0,00:34:54.690,or to announce your decision.,or to announce your decision.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,498.0,00:34:57.440,I've already given you my answer.,I've already given you my answer.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,499.0,00:35:00.120,That I won't be a live-in son-in-law,That I won't be a live-in son-in-law
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,500.0,00:35:02.950,Today I've come to announce my decision.,Today I've come to announce my decision.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,501.0,00:35:07.340,- So what is your decision?,- So what is your decision?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,502.0,00:35:11.120,I'll announce my decision in front,I'll announce my decision in front
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,503.0,00:35:27.590,Nazim Bhai...,Nazim Bhai...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,504.0,00:35:30.060,Zayan and Nazish will be married,Zayan and Nazish will be married
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,505.0,00:35:35.070,But she won't come,But she won't come
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,506.0,00:35:40.260,"Why, Bhai Sahab?","Why, Bhai Sahab?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,507.0,00:35:59.400,Because I want to get a house,Because I want to get a house
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,508.0,00:36:04.930,can live together.,can live together.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,509.0,00:36:07.650,So that Nazish and I can look after,So that Nazish and I can look after
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,510.0,00:36:17.630,This house doesn't need,This house doesn't need
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,511.0,00:36:19.800,this house needs a son and a daughter.,this house needs a son and a daughter.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,512.0,00:36:23.920,"Nazish can't leave Auntie behind,","Nazish can't leave Auntie behind,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,513.0,00:36:30.290,I can't leave my parents.,n't leave my parents.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,514.0,00:36:42.210,That's why I've decided to buy a house,That's why I've decided to buy a house where
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,515.0,00:36:49.360,where Nazish and I will look after you.,where Nazish and I will look after you.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,516.0,00:36:55.670,Please don't dismiss what I've said.,Please don't dismiss what I've said.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,517.0,00:37:04.720,"Son, when you're making","Son, when you're making"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,518.0,00:37:08.390,that you're leaving your house,that you're leaving your house
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,519.0,00:37:14.700,then why would I become a hurdle,then why would I become a hurdle
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,520.0,00:37:18.420,And besides...,And besides...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,521.0,00:37:20.740,"houses are built with sand and cement, son.","houses are built with sand and cement, son."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,522.0,00:37:24.730,It's the people that live in it makes it,It's the people that live in it that makes it
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,523.0,00:37:27.820,"This is what we understood as well,","This is what we understood as well,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,524.0,00:37:30.910,This is why we accepted,This is why we accepted
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,525.0,00:37:33.670,We thought it's them who have to spend,We thought it's them who have to spend
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,526.0,00:37:37.000,then the decision should be theirs too.,then the decision should be theirs too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,527.0,00:37:59.280,Are you happy now?,Are you happy now?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,528.0,00:38:02.360,Go and prepare for the wedding.,Go and prepare for the wedding.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=gzMATIcpzo0,529.0,00:38:14.950,"By the way, they all look very happy.","By the way, they all look very happy."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,1.0,00:00:39.400,My name is Jamshed.,My name is Jamshed.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,2.0,00:00:47.780,And my message is for all of you.,And my message is for all of you.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,3.0,00:00:53.470,And this message is because...,And this message is because...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,4.0,00:00:57.730,so that none of you...,so that none of you...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,5.0,00:01:02.350,face the consequences...,face the consequences... that I
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,6.0,00:01:05.540,that I did.,did.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,7.0,00:01:11.970,An ordinary Pakistani just like you...,An ordinary Pakistani just like you...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,8.0,00:01:17.050,who daily...,who daily...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,9.0,00:01:19.450,"goes to work, earns and eats.","goes to work, earns and eats."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,10.0,00:01:24.080,Who faces this problems daily.,Who faces this problem daily.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,11.0,00:01:30.280,Who fights his problems and issues daily.,Who fights his problems and issues daily.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,12.0,00:01:37.530,But then...,But then...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=x3hrRyFCT7Q,13.0,00:01:41.600,I got caught up in such a calamity...,I got caught up in such a calamity...
